map_case,noise_model,frame,timestamp,alpha,threshold,opening_count,junction_detected,anchor_mode
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.55,125.23403989667077,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.6,127.15247990815179,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.65,129.07091991963281,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.7,130.98935993111382,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.75,132.90779994259486,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.8,134.8262399540759,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.85,136.7446799655569,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.9,138.66311997703795,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.95,140.58155998851896,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.05,106.08250685834747,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.1,107.9992170236976,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.15,109.91592718904774,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.2,111.83263735439786,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.25,113.749347519748,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.3,115.66605768509814,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.35,117.58276785044826,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.4,119.4994780157984,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.45,121.41618818114853,2,False,CLOSED_LOOP_ANCHOR_STOP
