frame,time,map_case,left_wall_range,right_wall_range,width_observation,estimated_corridor_width,estimated_offset,corridor_model_initialized,corridor_model_update_enabled,corridor_model_frozen,opening_candidate_count,opening_group_count,junction_detected,opening_groups_json,leader_speed,lidar_x_eval,lidar_y_eval,GT_corridor_width_eval_only,GT_phase_eval_only,GT_opening_within_sensor_range_eval_only,profile_max_error,nan_inf_state_count
438,7.316666666666646,M1_CROSS_BASELINE,40.16544345357906,43.83455654642094,84.0,84.0,1.5570877890311294,True,False,True,31,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-147.5,""center_angle_deg"":-155.5,""angular_width_deg"":16.0,""beam_count"":16,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":40.41089805092868,""max_delta_range"":67.28068876709041},{""group_id"":1,""start_angle_deg"":149.5,""end_angle_deg"":164.5,""center_angle_deg"":157.0,""angular_width_deg"":15.0,""beam_count"":15,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":43.42699189667852,""max_delta_range"":69.66911309284187}]",35.91092796489623,-1.8345565464209448,111.38730485869124,84.0,JUNCTION_REGION,False,69.66911309284187,0
444,7.416666666666646,M1_CROSS_BASELINE,40.16559970808212,43.83440029191788,84.0,84.0,1.5570877890311294,True,False,True,27,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-149.5,""center_angle_deg"":-156.5,""angular_width_deg"":14.0,""beam_count"":14,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":36.74347740141598,""max_delta_range"":62.331199416164225},{""group_id"":1,""start_angle_deg"":151.5,""end_angle_deg"":164.5,""center_angle_deg"":158.0,""angular_width_deg"":13.0,""beam_count"":13,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":39.58292686612208,""max_delta_range"":64.44508487428828}]",35.95555000912247,-1.8344002919178797,114.98290245896929,84.0,JUNCTION_REGION,False,69.39081398444478,0
450,7.516666666666645,M1_CROSS_BASELINE,40.165776034798995,43.834223965201005,84.0,84.0,1.5570877890311294,True,False,True,25,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-150.5,""center_angle_deg"":-157.0,""angular_width_deg"":13.0,""beam_count"":13,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":34.775654591852835,""max_delta_range"":59.584665537518944},{""group_id"":1,""start_angle_deg"":152.5,""end_angle_deg"":164.5,""center_angle_deg"":158.5,""angular_width_deg"":12.0,""beam_count"":12,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":37.51058653982889,""max_delta_range"":61.527276324412085}]",35.77150698545397,-1.834223965201003,118.56941151098486,84.0,JUNCTION_REGION,False,73.14059384379598,0
456,7.616666666666645,M1_CROSS_BASELINE,40.165950665646,43.834049334354,84.0,84.0,1.5570877890311294,True,False,True,23,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-151.5,""center_angle_deg"":-157.5,""angular_width_deg"":12.0,""beam_count"":12,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":32.70870429085139,""max_delta_range"":56.631087356519714},{""group_id"":1,""start_angle_deg"":153.5,""end_angle_deg"":164.5,""center_angle_deg"":159.0,""angular_width_deg"":11.0,""beam_count"":11,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":35.32675253615369,""max_delta_range"":58.374556674525195}]",35.43031890064479,-1.8340493343539994,122.12745726102841,84.0,JUNCTION_REGION,False,76.86061566330251,0
462,7.716666666666645,M1_CROSS_BASELINE,40.166115133117934,43.833884866882066,84.0,84.0,1.5570877890311294,True,False,True,21,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-152.5,""center_angle_deg"":-158.0,""angular_width_deg"":11.0,""beam_count"":11,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":30.53439043639603,""max_delta_range"":53.44757237865231},{""group_id"":1,""start_angle_deg"":154.5,""end_angle_deg"":164.5,""center_angle_deg"":159.5,""angular_width_deg"":10.0,""beam_count"":10,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":33.02149313252051,""max_delta_range"":54.958874782930835}]",35.06363781625168,-1.833884866882065,125.64866713896667,84.0,JUNCTION_REGION,False,80.54215327683407,0
468,7.816666666666644,M1_CROSS_BASELINE,40.1661954359296,43.8338045640704,84.0,84.0,1.5570877890311294,True,False,True,19,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-153.5,""center_angle_deg"":-158.5,""angular_width_deg"":10.0,""beam_count"":10,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":28.243295298458218,""max_delta_range"":50.007550941391955},{""group_id"":1,""start_angle_deg"":155.5,""end_angle_deg"":164.5,""center_angle_deg"":160.0,""angular_width_deg"":9.0,""beam_count"":9,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":30.58376753795054,""max_delta_range"":51.24765958585115}]",34.83334774724113,-1.833804564070395,129.13990728701668,84.0,JUNCTION_REGION,False,84.19263965956952,0
474,7.916666666666644,M1_CROSS_BASELINE,40.16612186962878,43.83387813037122,84.0,84.0,1.5570877890311294,True,False,True,17,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-154.5,""center_angle_deg"":-159.0,""angular_width_deg"":9.0,""beam_count"":9,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":25.82483626856264,""max_delta_range"":46.28020817220195},{""group_id"":1,""start_angle_deg"":156.5,""end_angle_deg"":164.5,""center_angle_deg"":160.5,""angular_width_deg"":8.0,""beam_count"":8,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":28.001004479345642,""max_delta_range"":47.20265691416135}]",34.82977878668625,-1.8338781303712168,132.62123570135543,84.0,JUNCTION_REGION,False,87.83328770315302,0
480,8.016666666666644,M1_CROSS_BASELINE,40.16600573280313,43.83399426719687,84.0,84.0,1.5570877890311294,True,False,True,16,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-155.5,""center_angle_deg"":-159.5,""angular_width_deg"":8.0,""beam_count"":8,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":23.267579006938735,""max_delta_range"":42.23003382307047},{""group_id"":1,""start_angle_deg"":156.5,""end_angle_deg"":164.5,""center_angle_deg"":160.5,""angular_width_deg"":8.0,""beam_count"":8,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":28.001357228762636,""max_delta_range"":47.20295414368104}]",34.99993792947743,-1.833994267196869,136.11316862321948,84.0,JUNCTION_REGION,False,91.4851703969575,0
486,8.11666666666665,M1_CROSS_BASELINE,40.16597382219557,43.83402617780443,84.0,84.0,1.5570877890311294,True,False,True,15,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-155.5,""center_angle_deg"":-159.5,""angular_width_deg"":8.0,""beam_count"":8,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":23.267486747298264,""max_delta_range"":42.22995536786338},{""group_id"":1,""start_angle_deg"":157.5,""end_angle_deg"":164.5,""center_angle_deg"":161.0,""angular_width_deg"":7.0,""beam_count"":7,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":25.258371058518154,""max_delta_range"":42.778251829644844}]",35.23140991193765,-1.834026177804431,139.6266578174593,84.0,JUNCTION_REGION,False,95.15930622784731,0
492,8.216666666666654,M1_CROSS_BASELINE,40.16606764627991,43.83393235372009,84.0,84.0,1.5570877890311294,True,False,True,13,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-156.5,""center_angle_deg"":-160.0,""angular_width_deg"":7.0,""beam_count"":7,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":20.558839720221183,""max_delta_range"":37.81561243098295},{""group_id"":1,""start_angle_deg"":158.5,""end_angle_deg"":164.5,""center_angle_deg"":161.5,""angular_width_deg"":6.0,""beam_count"":6,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":22.338092724017272,""max_delta_range"":37.919475786707764}]",35.4017194761323,-1.8339323537200842,143.16073025357272,84.0,JUNCTION_REGION,False,98.85453573426425,0
498,8.31666666666666,M1_CROSS_BASELINE,40.16622382052786,43.83377617947214,84.0,84.0,1.5570877890311294,True,False,True,11,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-157.5,""center_angle_deg"":-160.5,""angular_width_deg"":6.0,""beam_count"":6,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":17.68318236332347,""max_delta_range"":32.987173878156824},{""group_id"":1,""start_angle_deg"":159.5,""end_angle_deg"":164.5,""center_angle_deg"":162.0,""angular_width_deg"":5.0,""beam_count"":5,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":19.221307617974247,""max_delta_range"":32.561818055605286}]",35.40326756570549,-1.8337761794721417,146.70262125950353,84.0,JUNCTION_REGION,False,102.55772779819648,0
504,8.416666666666664,M1_CROSS_BASELINE,40.166397755779265,43.833602244220735,84.0,84.0,1.5570877890311294,True,False,True,11,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-157.5,""center_angle_deg"":-160.5,""angular_width_deg"":6.0,""beam_count"":6,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":17.68370740499103,""max_delta_range"":32.987638192598865},{""group_id"":1,""start_angle_deg"":159.5,""end_angle_deg"":164.5,""center_angle_deg"":162.0,""angular_width_deg"":5.0,""beam_count"":5,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":19.220741295761847,""max_delta_range"":32.561309502951886}]",35.21780404206131,-1.8336022442207351,150.233401414926,84.0,JUNCTION_REGION,False,106.24924058932015,0
510,8.51666666666667,M1_CROSS_BASELINE,40.16657339958484,43.83342660041516,84.0,84.0,1.5570877890311294,True,False,True,9,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-158.5,""center_angle_deg"":-161.0,""angular_width_deg"":5.0,""beam_count"":5,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":14.62346371133468,""max_delta_range"":27.6859742730026},{""group_id"":1,""start_angle_deg"":160.5,""end_angle_deg"":164.5,""center_angle_deg"":162.5,""angular_width_deg"":4.0,""beam_count"":4,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":15.885012774550908,""max_delta_range"":26.62622142341445}]",34.9343691041859,-1.8334266004151618,153.7389293799863,84.0,JUNCTION_REGION,False,109.9143415293749,0
516,8.616666666666674,M1_CROSS_BASELINE,40.16672947896462,43.83327052103538,84.0,84.0,1.5570877890311294,True,False,True,8,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-159.5,""center_angle_deg"":-161.5,""angular_width_deg"":4.0,""beam_count"":4,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":11.35832973944045,""max_delta_range"":21.840090777057867},{""group_id"":1,""start_angle_deg"":160.5,""end_angle_deg"":164.5,""center_angle_deg"":162.5,""angular_width_deg"":4.0,""beam_count"":4,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":15.884491630170064,""max_delta_range"":26.625742017251284}]",34.67929302760731,-1.8332705210353821,157.21677110737903,84.0,JUNCTION_REGION,False,113.55055811520887,0
522,8.71666666666668,M1_CROSS_BASELINE,40.166800453769,43.833199546231,84.0,84.0,1.5570877890311294,True,False,True,7,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-159.5,""center_angle_deg"":-161.5,""angular_width_deg"":4.0,""beam_count"":4,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":11.358554227946755,""max_delta_range"":21.840298293503224},{""group_id"":1,""start_angle_deg"":161.5,""end_angle_deg"":164.5,""center_angle_deg"":163.0,""angular_width_deg"":3.0,""beam_count"":3,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":12.303831525113585,""max_delta_range"":20.01750329293415}]",34.55097762388084,-1.8331995462309971,160.67595947990648,84.0,JUNCTION_REGION,False,117.16756012511667,0
528,8.816666666666684,M1_CROSS_BASELINE,40.166775054501635,43.833224945498365,84.0,84.0,1.5570877890311294,True,False,True,6,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-160.5,""center_angle_deg"":-162.0,""angular_width_deg"":3.0,""beam_count"":3,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":7.864557178704558,""max_delta_range"":15.36390508283992},{""group_id"":1,""start_angle_deg"":161.5,""end_angle_deg"":164.5,""center_angle_deg"":163.0,""angular_width_deg"":3.0,""beam_count"":3,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":12.303918596569588,""max_delta_range"":20.01758548668994}]",34.5770652461128,-1.8332249454983687,164.1314133260838,84.0,JUNCTION_REGION,False,120.78098660019221,0
534,8.91666666666669,M1_CROSS_BASELINE,40.16672711002191,43.83327288997809,84.0,84.0,1.5570877890311294,True,False,True,5,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-160.5,""center_angle_deg"":-162.0,""angular_width_deg"":3.0,""beam_count"":3,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":7.8644017119355665,""max_delta_range"":15.36375781880605},{""group_id"":1,""start_angle_deg"":162.5,""end_angle_deg"":164.5,""center_angle_deg"":163.5,""angular_width_deg"":2.0,""beam_count"":2,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":8.447254114062332,""max_delta_range"":12.617597868736908}]",34.71182988719128,-1.8332728899780923,167.59645823466576,84.0,JUNCTION_REGION,False,124.4045194816317,0
540,9.016666666666694,M1_CROSS_BASELINE,40.166760925222775,43.833239074777225,84.0,84.0,1.5570877890311294,True,False,True,4,2,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-161.5,""center_angle_deg"":-162.5,""angular_width_deg"":2.0,""beam_count"":2,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":4.114836201771638,""max_delta_range"":8.152658680020949},{""group_id"":1,""start_angle_deg"":162.5,""end_angle_deg"":164.5,""center_angle_deg"":163.5,""angular_width_deg"":2.0,""beam_count"":2,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":8.447134944917138,""max_delta_range"":12.61748221048299}]",34.85078012558873,-1.8332390747772274,171.0761666799392,84.0,JUNCTION_REGION,False,128.0431062595789,0
546,9.1166666666667,M1_CROSS_BASELINE,40.166878721335515,43.833121278664485,84.0,84.0,1.5570877890311294,True,False,True,3,1,True,"[{""group_id"":0,""start_angle_deg"":-163.5,""end_angle_deg"":-161.5,""center_angle_deg"":-162.5,""angular_width_deg"":2.0,""beam_count"":2,""mean_range"":150.0,""max_range"":150.0,""mean_delta_range"":4.115228249121188,""max_delta_range"":8.153039876249267}]",34.90868191908638,-1.8331212786644888,174.5654263133756,84.0,JUNCTION_REGION,False,131.69139339603595,0
552,9.216666666666704,M1_CROSS_BASELINE,40.16702885267321,43.83297114732679,84.0,84.0,1.5570877890311294,True,False,True,2,0,False,[],34.86480403981744,-1.8329711473267876,178.05459349142075,84.0,JUNCTION_REGION,False,135.33947325636547,0
558,9.316666666666709,M1_CROSS_BASELINE,40.16717175448137,43.83282824551863,84.0,84.0,1.5570877890311294,True,False,True,2,0,False,[],34.71626780341342,-1.8328282455186269,181.5331442733922,84.0,JUNCTION_REGION,False,138.97647636602318,0
564,9.416666666666714,M1_CROSS_BASELINE,40.16731372038999,43.83268627961001,84.0,84.0,1.5570877890311294,True,False,True,1,0,False,[],34.526222543281236,-1.8326862796100092,184.9935829585523,84.0,JUNCTION_REGION,False,142.59454300641323,0
570,9.516666666666719,M1_CROSS_BASELINE,40.167437158343574,43.832562841656426,84.0,84.0,1.5570877890311294,True,False,True,0,0,False,[],34.37857582274935,-1.8325628416564292,188.43713738300323,84.0,JUNCTION_REGION,False,146.19501728579695,0
576,9.616666666666724,M1_CROSS_BASELINE,40.166577150984516,43.833422849015484,84.0,84.0,1.5570877890311294,True,False,True,0,0,False,[],5.349135610067322,-1.833422849015483,190.63681735249887,84.0,JUNCTION_REGION,False,148.4981459830917,0
582,9.716666666666729,M1_CROSS_BASELINE,40.09802297487374,43.90197702512626,84.0,84.0,1.5570877890311294,True,False,True,0,0,False,[],2.943491929453486,-1.9019770251262555,190.867174553543,84.0,JUNCTION_REGION,False,144.29535643796487,0
588,9.816666666666734,M1_CROSS_BASELINE,39.79236762847687,44.20763237152313,84.0,84.0,1.5570877890311294,True,False,True,0,0,False,[],4.650087673365211,-2.207632371523131,190.867174553543,84.0,JUNCTION_REGION,False,143.18645251058933,0
594,9.916666666666739,M1_CROSS_BASELINE,39.287898318804665,44.712101681195335,84.0,84.0,1.5570877890311294,True,False,True,0,0,False,[],4.930154082990749,-2.7121016811953385,190.867174553543,84.0,JUNCTION_REGION,False,143.50027729362537,0
