map_case,propulsion_mode,frame,timestamp,initialization_phase,lidar_robot_id,reference_front_size,reference_front_lateral_variance,reference_front_lateral_span,reference_front_longitudinal_span,reference_front_mean_speed,reference_front_mean_abs_lateral_velocity,reference_front_lateral_velocity_variance,local_front_size,local_front_lateral_variance,local_front_lateral_span,local_front_longitudinal_span,local_front_mean_speed,local_front_mean_abs_lateral_velocity,local_front_lateral_velocity_variance,local_front_surface_size,lidar_in_reference_front,lidar_in_local_front,lidar_longitudinal_front_gap,common_forward_x,common_forward_y,motion_bearing_spread,mean_neighbor_degree,median_neighbor_degree,neighbor_degree_std,mean_nearest_neighbor_distance,neighbor_graph_component_count,largest_neighbor_component_fraction,boundary_count,boundary_fraction,boundary_component_count,boundary_largest_component_fraction,boundary_second_component_fraction,boundary_membership_retention,boundary_lateral_span,boundary_longitudinal_span,boundary_angular_spread,boundary_covariance_trace,boundary_anisotropy,lidar_left_wall_support,lidar_right_wall_support,lidar_forward_range,lidar_range_discontinuity,lidar_range_total_variation,lidar_free_space_angular_span,lidar_range_profile_change,outside_free_space_robot_count,wall_contact_count,wall_projection_correction_count,nan_inf_state_count,max_speed,mean_speed_sanity,min_inter_robot_distance,mean_nearest_neighbor_distance_sanity,overlap_pair_count,maximum_pair_penetration,swarm_lateral_span_sanity,swarm_longitudinal_span_sanity,gt_phase,gt_frontmost_crossed,gt_reference_front_crossed,gt_local_front_crossed,gt_mean_forward_progress,gt_frontmost_forward_progress
M0_STRAIGHT,local_forward,174,2.916666666666661,LOCAL_FORWARD,679,218,629.1421128649564,81.77386162384228,72.03974107259724,69.94418431067254,0.4634611901837948,0.3954998225898709,23,820.3655329488158,81.76385698502344,18.91735993533358,74.91063472201611,0.47202926595313616,0.4386888365455391,3,True,True,0.34959813394391404,0.0003615560344971257,0.9999999346386148,0.49875089414975027,28.58235294117647,31.0,8.463189170416554,3.876489753151362,1,1.0,93,0.13676470588235295,1,1.0,0.0,0.9893617021276596,81.82535601563835,198.0880300157532,352.40354782975027,5517.475349030266,0.48916038732549955,1.0,0.9432624113475178,150.0,12.896463839067707,1.1999993242758291,33.0,0.02910849548608957,0,9130,0,0,76.58603156123814,65.00364288948761,2.908066794894632,3.876489753151362,0,0.0,81.75980163338562,198.09009641149353,CORRIDOR_ONLY,False,False,False,172.71186386242385,240.3738863739071
M1_CROSS_BASELINE,local_forward,0,0.016666666666666666,LOCAL_FORWARD,679,218,518.1021981059475,75.64936359294867,21.302231863554283,1.2502016451911775,0.24195086893694295,0.2577904292991687,210,655.4064702079377,75.65649424160054,63.910269247616256,1.1630475077541098,0.3518760260467732,0.4050250501682537,12,True,False,0.0033798209985036465,-0.00016285252492377402,0.9999999867395274,95.1642862672469,79.2,84.0,18.068366897784127,2.661383570240111,1,1.0,101,0.14852941176470588,1,1.0,0.0,1.0,75.65649424160051,63.91026924761625,356.0074593238856,1587.3659628137711,0.1618458479529746,0.9078014184397163,0.6808510638297872,150.0,122.78717490939826,1.6614115525896265,33.0,0.0,0,0,0,0,1.8,1.0319914277321371,2.6593750946502084,2.661383570240111,0,0.0,75.64911002239323,63.8999998789424,OPENING_APPROACH,False,False,False,0.01062649655816017,0.029999878942412295
M1_CROSS_BASELINE,local_forward,6,0.11666666666666665,LOCAL_FORWARD,679,218,513.2952134090904,77.91834743185333,22.408544875692257,24.24927439796322,3.383046351023519,37.679170001477985,149,882.7083656995067,77.97340261048964,67.61889706799984,23.14157255593893,6.9675702181048935,85.54704150953368,5,True,True,0.07061088068741128,-0.0008372714268662843,0.9999996494882175,50.51422826473509,77.35588235294118,84.0,18.863982038241563,2.7365265179238327,1,1.0,101,0.14852941176470588,1,1.0,0.0,1.0,77.97616267331533,67.62555607173292,356.1231252481792,1695.948973243343,0.1383662307631683,0.9078014184397163,0.7163120567375887,150.0,123.36751446130063,1.6799410557173116,33.0,8.409612400730866,0,0,0,0,35.80078112213858,17.492982773299097,2.6474217271636853,2.7365265179238327,0,0.0,77.9734299410903,67.5907448100084,OPENING_APPROACH,False,False,False,0.6686144816163591,1.9481815104553348
M1_CROSS_BASELINE,local_forward,12,0.21666666666666665,LOCAL_FORWARD,679,218,549.8726483627692,81.57815260523026,25.68104178190582,56.25802650726792,4.730443824709484,51.40176797589781,106,884.09202971024,81.95566797727776,76.4200894795274,53.43256726001986,7.647343518122909,87.8296115350657,8,True,True,0.08477707909097632,0.005462060956942113,0.9999850828337904,52.18718034747881,68.35,72.0,19.465531376376703,2.882875824641163,1,1.0,101,0.14852941176470588,1,1.0,0.0,1.0,81.95566797727776,76.93161699582365,356.28683667877993,1961.3108352850145,0.06383829230893391,0.8297872340425532,0.723404255319149,150.0,125.05835721031039,1.7479956808264685,33.0,11.311614499995219,0,49,0,0,84.10864643064157,33.58692431305812,2.6147185053905018,2.882875824641163,0,0.0,81.7287200170583,76.99256386623371,OPENING_APPROACH,False,False,False,2.8182299017727814,8.337554980455494
M1_CROSS_BASELINE,local_forward,18,0.31666666666666665,LOCAL_FORWARD,679,218,567.8713880241313,81.85387178420464,29.92380013634253,79.87903844247344,3.3872119629003703,17.00948356865294,72,295.1814626540073,61.84451133865787,15.693629185354176,92.89201106518601,2.772848559505314,12.194740526377812,5,True,True,0.0,0.008646050868179352,0.9999626222036426,36.028209364951024,58.470588235294116,63.0,15.191687537670544,2.9705015536522255,1,1.0,100,0.14705882352941177,1,1.0,0.0,0.9900990099009901,82.34309657573064,88.7685847173453,356.06541851443234,2251.7525927013367,0.0554165251218098,0.7588652482269503,0.7021276595744681,150.0,41.14947312061352,1.8403319176710284,34.0,11.423770190453972,0,293,0,0,107.09155476202754,44.54504131832507,2.367571805455019,2.9705015536522263,0,0.0,81.75205000104737,88.87873561617062,BOUNDARY_CROSSING,True,False,False,6.540712766653385,18.19721892474083
M1_CROSS_BASELINE,local_forward,24,0.41666666666666663,LOCAL_FORWARD,679,218,570.3394581852504,83.69735095585132,33.7862439122913,88.98927560571575,2.2606295592233354,8.470561883325592,58,229.02240069099398,56.182634911041944,17.57886684934855,102.30915677562615,1.9139815753969704,4.625141353855952,3,True,True,0.0,0.004332093363424863,0.9999906164395196,6.012537866484723,52.370588235294115,57.0,13.365925275771545,2.992383567119832,1,1.0,100,0.14705882352941177,1,1.0,0.0,1.0,83.6973509558513,100.13356966656593,355.5044695008702,2568.473186022557,0.1642881594020357,0.7588652482269503,0.7163120567375887,150.0,20.37961540724072,1.9145227363822939,34.0,7.929060874041556,0,574,0,0,108.00000000000001,53.062358831921614,2.326821146894276,2.992383567119832,0,0.0,83.68670420490335,100.19382297709205,BOUNDARY_CROSSING,True,False,True,11.459251339393148,28.9963509228826
M1_CROSS_BASELINE,local_forward,30,0.5166666666666666,LOCAL_FORWARD,679,218,580.4373438506693,86.47231123648069,37.36425749500192,89.47385264311879,1.7279588572214304,11.158791911444949,46,227.50073146163948,53.75480326204563,14.317023224047901,102.73241917161761,1.3067468362681216,2.4248633994609814,2,True,True,0.0,0.002433017144044446,0.9999970402094083,2.068166427088665,47.061764705882354,50.0,11.692217489723223,3.0086043723913494,1,1.0,100,0.14705882352941177,1,1.0,0.0,1.0,86.47231123648069,109.89641630110658,354.91323951044785,2884.8266865046803,0.24660501813802532,0.7659574468085106,0.7163120567375887,150.0,14.12495573800166,1.9586719810036495,33.0,7.556496081584272,0,834,0,0,108.00000000000001,59.19997671577595,2.232746520866496,3.0086043723913494,1,0.007253479133503937,86.46600036540475,109.93448771832831,JUNCTION_REGION,True,True,True,17.144872953439105,39.79611595382628
M1_CROSS_BASELINE,local_forward,36,0.6166666666666669,LOCAL_FORWARD,679,218,592.6157504543029,88.7460790600113,41.031124360760145,86.92438328395606,2.016693067211466,15.58672181383821,43,190.09586919866163,51.3240172812811,15.648088292949687,99.17523695601922,1.0527699313521786,1.8864523597343779,3,True,True,0.0,0.0015874507131432103,0.9999987399993229,1.8388392774892395,43.917647058823526,46.0,11.160683897141032,3.043867215917486,1,1.0,99,0.14558823529411766,1,1.0,0.0,0.99,88.74607906001128,118.39272890797437,354.53996867836713,3179.3939436644496,0.29901933770415545,0.7659574468085106,0.723404255319149,150.0,13.829477719831601,1.9776093129342964,33.0,8.378499137928697,0,1070,0,0,107.99999999999999,62.659144191272595,2.247142985470011,3.043867215917486,0,0.0,88.74179383911542,118.41495968612534,JUNCTION_REGION,True,True,True,23.28180385759451,50.594303793205796
M1_CROSS_BASELINE,local_forward,42,0.7166666666666672,LOCAL_FORWARD,679,218,608.3845425089038,90.7434529986349,44.47562941466852,83.65085976133074,2.4291192929001886,17.946029283100675,37,153.27257251252925,45.01948305683887,16.95879784555835,93.48510719805627,0.9979102662648061,1.6254866689392322,2,True,True,0.0,0.0010957634295914146,0.9999993996510731,2.005794745376617,41.65294117647059,43.0,10.967739734279473,3.0877846936436995,1,1.0,99,0.14558823529411766,1,1.0,0.0,1.0,90.74345299863491,125.80923140591946,354.3214177782322,3443.2348012785105,0.3399601923624163,0.7659574468085106,0.7092198581560284,150.0,13.153488774250292,1.9773362127037855,33.0,8.137135216818026,0,1282,0,0,103.8894123033743,64.35685565911449,2.334652166603868,3.0877846936436995,0,0.0,90.74038700605168,125.82250753597303,JUNCTION_REGION,True,True,True,29.653489502290682,61.24890344461613
M1_CROSS_BASELINE,local_forward,48,0.8166666666666675,LOCAL_FORWARD,679,218,625.6572648140104,92.50619356209972,47.05869843453998,80.82673489894653,2.5255008265135164,15.109337298502092,18,55.39884453882835,27.309776781201727,14.703728158474624,88.6100924935144,1.6083272610780543,2.267414066363649,1,True,True,0.0,0.0008399113939099738,0.999999647274363,2.090420702584629,39.508823529411764,41.0,10.144249824322639,3.1365231684324955,1,1.0,99,0.14558823529411766,1,1.0,0.0,1.0,92.50619356209972,131.68937985772607,354.23386109072277,3670.3099099572783,0.36762339222640644,0.7659574468085106,0.723404255319149,150.0,12.681553242569919,1.9657998000190693,33.0,7.231289234992562,0,1476,0,0,94.7021659345598,65.06148766867831,2.46415882915785,3.1365231684324955,0,0.0,92.50375542677128,131.69919239893346,JUNCTION_REGION,True,True,True,36.13136821035244,71.08296874177077
M1_CROSS_BASELINE,local_forward,54,0.9166666666666679,LOCAL_FORWARD,679,218,645.5440624275438,94.08715388210462,48.85680947539743,78.75349234414124,2.5068716102642736,13.505640861432974,17,57.886185604412304,27.426133089560615,14.96324288317198,84.08652516458075,1.42326640994585,1.7716465551525324,1,True,True,0.0,0.0007145980499803887,0.9999997446747808,2.182408154341582,37.58529411764706,40.0,9.269578083962143,3.186921460196726,1,1.0,98,0.14411764705882352,1,1.0,0.0,0.98989898989899,94.08715388210462,136.5053028872609,354.0322819068427,3852.60805680856,0.3847234940461576,0.7659574468085106,0.7163120567375887,150.0,16.912553456705595,1.9365149998836046,33.0,6.781356598272818,0,1652,0,0,92.6044671104698,65.27712397410801,2.557874865243581,3.186921460196726,0,0.0,94.08499230908983,136.48755716455804,JUNCTION_REGION,True,True,True,42.647620436610964,80.21026937319243
M1_CROSS_BASELINE,local_forward,60,1.016666666666668,LOCAL_FORWARD,679,218,662.3784185344451,95.53915480544214,50.51335627445536,77.15449875657862,2.473001303439254,12.243795165741222,16,61.34548877459088,27.500540700636556,14.903424866820103,81.51018965602711,1.2785295189314818,1.4989643180867822,1,True,True,0.0,0.0005228829143549999,0.9999998632967195,2.321757237844574,36.05882352941177,39.0,8.571468322530992,3.238788348763846,1,1.0,98,0.14411764705882352,1,1.0,0.0,0.9897959183673469,95.53915480544214,141.3942259008438,353.8830279611162,4017.4056240875916,0.39512271016776107,0.7659574468085106,0.7163120567375887,150.0,28.60470084486073,1.8799189948052535,34.0,6.79006304983256,0,1815,0,0,91.74730379714275,65.2888770355075,2.6369317595649764,3.238788348763846,0,0.0,95.53751263159619,141.3811410476058,JUNCTION_REGION,True,True,True,49.17136396435293,89.15764919281206
M1_CROSS_BASELINE,local_forward,66,1.1166666666666676,LOCAL_FORWARD,679,218,678.9094079053422,96.89691684890624,52.17369956727923,75.94296171292444,2.435546716354496,11.136118837787311,39,255.77990607549867,59.84776574929264,21.39163097362791,79.31785824694086,1.344453605878393,2.276241326021343,3,True,True,0.0,0.0003665474493173163,0.9999999328214815,2.4413123641473664,34.858823529411765,38.0,8.216594315489155,3.291332139464672,1,1.0,98,0.14411764705882352,1,1.0,0.0,0.9897959183673469,96.89691684890624,145.71543909680602,354.07669522191003,4173.489949837176,0.3956186906071325,0.7588652482269503,0.7163120567375887,150.0,123.77842940608267,1.806360597256486,34.0,6.672620047757464,0,1964,0,0,89.96529616228419,65.23534642778574,2.7020974211587276,3.291332139464672,0,0.0,96.8957389492022,145.70625090741186,JUNCTION_REGION,True,True,True,55.691188597366896,98.06547780588144
M1_CROSS_BASELINE,local_forward,72,1.2166666666666672,LOCAL_FORWARD,679,218,695.0935466235304,98.17894549706489,53.88063207963195,75.04917962762438,2.408065127367961,10.219076349307608,31,314.007447508998,60.24257393531287,22.56759771359615,78.72681393114841,1.5991438358999281,2.642791340333889,2,True,True,0.0,0.0004088637903766583,0.999999916415197,2.4955273919678307,34.0735294117647,37.0,8.272591486118106,3.3462538258730143,1,1.0,98,0.14411764705882352,1,1.0,0.0,1.0,98.17894549706487,149.7574680568589,354.15192952538814,4326.856993013598,0.4020757429562029,0.8581560283687943,0.75177304964539,141.67979300718693,122.55299634425519,1.7325299994526637,32.0,11.518322489278555,0,2096,0,0,89.00330498909175,65.17402783669368,2.7607029294097,3.3462538258730143,0,0.0,98.17761522437817,149.7472598583376,JUNCTION_REGION,True,True,True,62.204616736860885,106.97098279035032
M1_CROSS_BASELINE,local_forward,78,1.3166666666666669,LOCAL_FORWARD,679,218,710.9179185889349,99.80538831047345,55.50333016757362,73.01102230484307,2.362092726507031,9.975330609390241,31,318.0316771492196,60.60293459758613,23.70968269461171,78.05361828967649,1.55710007246693,2.4381598843561005,2,True,True,0.0,0.0003979196905564467,0.9999999208299568,6.359992991747812,33.43235294117647,36.0,8.395980151177225,3.3742261497777357,1,1.0,97,0.1426470588235294,1,1.0,0.0,0.9897959183673469,99.80538831047343,153.60999381995236,354.2991413426826,4439.525396957543,0.40017424913958355,0.9361702127659575,0.8085106382978723,132.86439785191408,118.94810674158047,1.6111364361844558,33.0,10.193178065917124,0,2214,0,0,86.39338594147229,64.70541400227776,0.8234920748059578,3.3742261497777357,1,1.416507925194042,99.80567167056807,153.6001282519864,JUNCTION_REGION,True,True,True,68.68231335252746,115.71950202487247
M1_CROSS_BASELINE,local_forward,84,1.4166666666666665,LOCAL_FORWARD,679,218,725.5470548229865,101.85121087621567,56.86725875294733,70.17973997965268,2.2740843461212283,9.35583495243127,37,567.6918783889778,75.71620773151473,40.07499676727281,67.98725429020669,2.673273818931729,8.839153899215388,3,True,True,0.0,0.0005503657401303949,0.9999998485487646,7.657493948097819,32.78529411764706,35.0,8.428649754154025,3.4048707225075665,1,1.0,89,0.13088235294117648,2,0.797752808988764,0.20224719101123595,0.9175257731958762,101.85121087621567,157.43830492672328,354.39150917442703,4478.400706814777,0.35695182911950657,0.9858156028368794,0.8226950354609929,124.55783780690885,113.90342960319441,1.4802228112176823,33.0,7.71464123310488,0,2321,0,0,87.54977503715294,63.97460216294249,0.6126386279613467,3.4048707225075665,5,1.627361372038653,101.85092527518913,157.44963452489253,JUNCTION_REGION,True,True,True,75.09771689284527,124.15012943279707
M1_CROSS_BASELINE,local_forward,90,1.5166666666666662,LOCAL_FORWARD,679,218,738.2970092223559,104.0112582265622,58.164823472314694,66.80370974963134,2.1658793279231507,9.354603450948726,52,1288.3189625763912,104.0112582265622,49.7265458005912,52.29052826866773,3.486487848227129,20.696335470267517,4,True,True,0.0,0.00043918200582681455,0.9999999035595784,7.939734056578977,32.24411764705882,35.0,8.324615913290307,3.45611177572574,1,1.0,86,0.1264705882352941,2,0.7790697674418605,0.22093023255813954,0.9438202247191011,104.01125822656222,161.60820364559294,354.39181033116887,4563.136081248489,0.3246669735685046,1.0,0.8297872340425532,116.40647242651059,104.8223585394465,1.3415857345811548,33.0,5.82885652276209,0,2429,0,0,88.54363159230749,63.05402081507429,0.7575445191571242,3.45611177572574,2,1.4824554808428756,104.0112534815575,161.61729561419236,JUNCTION_REGION,True,True,True,81.42836757596359,132.2862232776129
M1_CROSS_BASELINE,local_forward,96,1.6166666666666658,LOCAL_FORWARD,679,218,739.4244229071573,106.48348549409974,59.3642199145394,63.72030277157981,2.11235484163647,9.402358518929482,52,1378.7312981402101,106.48348549409975,56.92899467477815,46.23321518357572,3.5257337240847963,21.01529811308073,4,True,True,0.0,0.0005942782966929652,0.9999998234166373,8.548604429494082,31.78235294117647,35.0,8.181380244125188,3.5052538197942984,1,1.0,86,0.1264705882352941,2,0.7790697674418605,0.22093023255813954,0.9651162790697675,106.48348549409975,165.23208791290452,354.3864390810631,4603.258517205666,0.2912757285490598,1.0,0.8368794326241135,108.40445177669353,97.53179005053056,1.215788697198613,33.0,4.798015391497919,0,2551,0,0,88.28799333383519,62.18469143173672,1.4398005465297115,3.5052538197942984,5,0.8001994534702883,106.4834843033388,165.2444475930887,JUNCTION_REGION,True,True,True,87.66659427051435,140.2634221246252
M1_CROSS_BASELINE,local_forward,102,1.7166666666666655,LOCAL_FORWARD,679,218,733.914042287935,109.25731284907678,61.26930963802136,62.28641767320332,2.0578949728923015,9.726385741416154,52,1497.0566126447607,109.2573128490768,64.83160473536205,41.6013494328352,3.84222289739747,25.13288924008986,4,True,True,0.0,0.0005469750361570512,0.9999998504091437,9.427115064554426,31.264705882352942,34.0,8.033052395935666,3.5592001532833466,1,1.0,87,0.12794117647058822,1,1.0,0.0,0.9767441860465116,109.2573128490768,168.52559018841205,354.2356781899192,4599.549226689777,0.26129836180672844,1.0,0.8226950354609929,100.56715715502207,95.11818244941912,1.1142769754514796,33.0,3.546507321188217,0,2681,0,0,85.44420212628614,61.32188744249571,2.0059900024423816,3.5592001532833466,9,0.2340099975576182,109.25731079047554,168.53701764961323,JUNCTION_REGION,True,True,True,93.81598515303271,148.19354661931106
M1_CROSS_BASELINE,local_forward,108,1.816666666666665,LOCAL_FORWARD,679,218,727.1316931367573,112.4806798424393,65.28891345802678,62.37024623995811,2.0930309366928994,10.84295165337471,55,1578.5010733068277,112.4806798424393,73.22312220647132,39.37544672639445,4.14581823531464,32.21307864133362,4,True,True,0.0,0.000562982552044636,0.9999998415253105,10.946153825752443,30.808823529411764,34.0,8.049036027305265,3.602647435393791,1,1.0,89,0.13088235294117648,1,1.0,0.0,0.9885057471264368,112.4806798424393,171.65683447906565,354.2328819467031,4618.790890718794,0.23803413324605388,0.9716312056737588,0.8226950354609929,92.79671729963484,87.79301116214461,1.0206842334983315,55.0,3.2683720809980614,0,2818,0,0,83.75006553226004,60.53249927811565,1.246515303944148,3.602647435393791,10,0.9934846960558519,112.48067872672516,171.66864338921226,JUNCTION_REGION,True,True,True,99.88191256364463,156.1289913829304
M1_CROSS_BASELINE,local_forward,114,1.9166666666666647,LOCAL_FORWARD,679,218,634.4456244446698,116.27374191166484,67.87418194989294,64.86243269111945,1.9568698427117395,9.764992252436443,51,1754.9336048054247,116.27374191166484,79.8272913760081,36.42231316867417,4.560356296382368,41.175811710054546,4,True,True,0.0,0.0007297927315912391,0.9999997337012491,11.996076986525916,30.358823529411765,33.0,8.059562009959818,3.652114743093717,1,1.0,86,0.1264705882352941,1,1.0,0.0,0.9325842696629213,116.27374191166484,174.70702492520957,354.6697663981454,4713.598730775293,0.2443537878874509,0.9858156028368794,0.851063829787234,84.88940425693895,80.21097521733874,0.9546479519668029,62.0,2.7664774454754744,0,2962,0,0,83.95504469777065,59.73795291213902,1.2519997063237296,3.6521147430937178,19,0.9880002936762702,116.27374832198166,174.72239649659474,JUNCTION_REGION,True,True,True,105.86354752767548,164.01363970744686
M1_CROSS_BASELINE,local_forward,120,2.0166666666666644,LOCAL_FORWARD,679,218,528.7109028979457,82.09909710503459,74.38532236896202,67.93938902387794,1.582530576044069,4.954457271427807,50,1826.3910028020996,120.0278347511095,87.98942873220076,36.51394438684601,4.769837009400477,46.06491186505491,4,True,True,0.0,0.0003631891472758924,0.9999999340468194,12.627073111611562,30.061764705882354,33.0,8.177929937477073,3.693335638759618,1,1.0,88,0.12941176470588237,1,1.0,0.0,0.9883720930232558,120.02783475110951,177.54940388557984,356.2448705036147,4713.664534831203,0.22490833127971244,1.0,0.8723404255319149,77.06888963125485,74.11933283704205,0.9234722124551423,57.0,2.263679334542018,0,3118,0,0,83.22989045403015,59.015798964981045,0.8263624485557588,3.693335638759618,19,1.413637551444241,120.02783044814598,177.55707261827945,JUNCTION_REGION,True,True,True,111.76689326207674,171.78907217264904
M1_CROSS_BASELINE,local_forward,126,2.116666666666664,LOCAL_FORWARD,679,218,521.37038821973,81.75400732368675,75.4052852026953,68.5895164211682,1.6073027609901644,4.908327332324846,42,1824.959339708939,123.58284529955455,94.01474027288734,41.44402516635574,5.396209537786954,59.14295213338228,4,True,True,0.0,0.0003598335549940727,0.9999999352599042,13.006180696764787,29.83823529411765,32.0,8.310182085705334,3.7335874774281894,1,1.0,88,0.12941176470588237,1,1.0,0.0,0.9659090909090909,123.58284529955455,180.05240570419096,354.72807731943874,4788.682531616577,0.22708039788630727,1.0,0.8865248226950354,69.35930556411553,66.97970121608667,0.893130484587739,53.0,2.129330561779152,0,3279,0,0,81.20742554734852,58.340454086745545,0.3709466173183408,3.7335874774281885,19,1.8690533826816589,123.5828411940348,180.0600408859779,JUNCTION_REGION,True,True,True,117.60002345920027,179.44670460583131
M1_CROSS_BASELINE,local_forward,132,2.2166666666666637,LOCAL_FORWARD,679,218,518.0280537982902,81.75453946509407,76.401409716692,68.76962196167703,1.4429526119735623,3.6009149561803886,41,1871.3463723498894,126.980270503978,100.103865858913,41.524844952697656,5.738987977785286,65.93568069268993,4,True,True,0.0,9.55046908817328e-05,0.999999995439427,14.958070869802864,29.620588235294118,32.0,8.454733425782155,3.7814740953903203,1,1.0,86,0.1264705882352941,2,0.686046511627907,0.313953488372093,0.9545454545454546,126.98027050397798,182.33983287131758,354.5028891002051,4938.968332604776,0.2417831028377851,1.0,0.900709219858156,61.67625167822484,58.46294610489457,0.8671056763997007,49.0,2.1813062292278143,0,3455,0,0,79.11163004934276,57.82033451252137,0.29636164727968534,3.7814740953903203,22,1.9436383527203145,126.98026786990913,182.34186637984976,JUNCTION_REGION,True,True,True,123.36808960672111,187.01137131938276
M1_CROSS_BASELINE,local_forward,138,2.3166666666666633,LOCAL_FORWARD,679,218,524.6812728937771,81.77313634253483,77.20895726954076,68.74507328683745,1.31698844427803,2.659113015149178,42,1967.9036985020596,130.17306165576863,109.09847210136104,40.41814356851373,6.247234776857129,73.62840452113683,4,True,True,0.0,0.0005852376169094853,0.9999998287484513,16.178412974196167,29.41470588235294,32.0,8.590782760779518,3.832437527483825,1,1.0,89,0.13088235294117648,1,1.0,0.0,0.9534883720930233,130.17306165576866,184.53344301213752,354.737402757195,4975.815149675018,0.23992163281737305,1.0,0.9148936170212766,54.11412362564241,54.25229922327128,0.8370889972508588,46.0,2.0799303879769195,0,3644,0,0,77.92292188616013,57.44280285674838,1.0246083829897408,3.8324375274838265,21,1.215391617010259,130.17306425830057,184.5415544074483,JUNCTION_REGION,True,True,True,129.08766904359334,194.50493164446704
M1_CROSS_BASELINE,local_forward,144,2.416666666666663,LOCAL_FORWARD,679,218,525.9135137042574,81.77468486521826,78.23204808049019,68.73529189420373,1.2060716651216938,2.1092564720553444,40,2009.9980492052168,133.26364252893873,115.80647263663562,41.65128849433162,6.314757711434373,73.45842791510884,4,True,True,0.0,0.0006033937372433818,0.9999998179579823,16.680860401494876,29.179411764705883,32.0,8.686713296136425,3.878208631621812,1,1.0,89,0.13088235294117648,1,1.0,0.0,0.9775280898876404,133.26364252893873,186.63975229551568,1891.1257013470224,5085.954685361928,0.24692975606098527,1.0,0.9290780141843972,46.64723321870257,49.09852491766141,0.8156120290111627,43.0,2.1695738113666994,0,3838,0,0,77.43639496637903,57.17250904635065,0.23667872324531106,3.878208631621812,17,2.0033212767546886,133.26364648786813,186.6481353643352,JUNCTION_REGION,True,True,True,134.77193285949133,201.92975476020638
M1_CROSS_BASELINE,local_forward,150,2.5166666666666626,LOCAL_FORWARD,679,218,529.1016188910887,81.76044273852926,79.10173251530797,68.69873933633504,1.1203583017890713,1.7840104995638466,39,2106.521238081156,136.2833096211395,122.71727072375208,40.575559608997416,6.3624870137370175,71.69566960596981,4,True,True,0.0,0.0003254019063472102,0.9999999470567982,17.341771108385615,28.95294117647059,31.0,8.765448053851845,3.9219458162770513,1,1.0,88,0.12941176470588237,1,1.0,0.0,0.9662921348314607,136.2833096211395,188.6655239144461,2042.7402424989432,5254.375227215485,0.26163853580517166,1.0,0.9361702127659575,39.21754331182086,42.66945086022454,0.8001916751091076,41.0,2.2345524743931056,0,4050,0,0,77.07143599007712,56.83145097155915,0.8197122650577977,3.92194581627705,18,1.420287734942202,136.28332855213137,188.6700369935968,JUNCTION_REGION,True,True,True,140.42231455826527,209.3040797637761
M1_CROSS_BASELINE,local_forward,156,2.6166666666666623,LOCAL_FORWARD,679,218,533.928345963546,81.75965127784738,79.77465890130307,68.64243147624939,1.059468254040976,1.579545641847813,40,2207.0345537642024,139.1541749765371,130.11340285853464,39.41191051869843,6.254259799356747,67.41187415597615,4,True,True,0.0,-1.5104126999463017e-05,0.9999999998859325,17.676754550224196,28.641176470588235,31.0,8.79141016751943,3.963158148995159,1,1.0,94,0.13823529411764707,1,1.0,0.0,0.9886363636363636,139.1541749765371,190.64957788012316,2417.694704245769,5239.112620022595,0.24987371074058906,1.0,0.950354609929078,31.788707103745814,34.69687047748671,0.7842226959352208,38.0,2.52120668486334,0,4269,0,0,76.66166366910858,56.46218775666355,1.0609703295013997,3.963158148995158,17,1.1790296704986,139.1541744486036,190.64936919246443,JUNCTION_REGION,True,True,True,146.03712938302272,216.65367681227946
M1_CROSS_BASELINE,local_forward,162,2.716666666666662,LOCAL_FORWARD,679,218,538.4147535712751,81.7542028694169,80.4912443416367,68.6232560867721,0.9740652274397842,1.325744994656484,38,2129.1670452075255,141.8949086188487,136.96373257546617,42.74345329237492,6.021815797589165,65.61853794549722,4,True,True,0.0,0.00020164168960517607,0.9999999796703143,17.52841840030528,28.376470588235293,31.0,8.777948937152265,3.9961832529260244,1,1.0,94,0.13823529411764707,1,1.0,0.0,0.9787234042553191,141.89490861884866,192.55494478493813,2778.008859405689,5405.224268219561,0.2611592814294552,1.0,0.9574468085106383,24.374596449802716,25.253932919789463,0.7797284200407919,36.0,2.821952640338103,0,4499,0,0,76.09138929342174,56.20581872316776,0.9166644602080415,3.9961832529260244,17,1.3233355397919584,141.89491876340162,192.5577278200299,JUNCTION_REGION,True,True,True,151.6203072704328,223.9925542934941
M1_CROSS_BASELINE,local_forward,168,2.8166666666666615,LOCAL_FORWARD,679,218,542.4630243998006,81.78545263959288,81.24131706846909,68.6018151187073,0.8986603414756325,1.1467381172945093,36,2139.53120254008,144.49990304891764,144.11455445121797,44.245491663758116,5.709460569505159,62.239169000230845,4,True,True,0.0,0.0007578321362545242,0.9999997128451853,18.58458056129116,27.908823529411766,30.0,8.695024528837939,4.028476032625091,1,1.0,96,0.1411764705882353,1,1.0,0.0,0.9680851063829787,144.49990304891762,194.34702414930038,3138.6557160423686,5517.564803478918,0.2771618405133644,1.0,0.9645390070921985,16.979313128533114,25.617205378416486,0.7793790276170023,35.0,3.308214189525097,0,4747,0,0,75.4234630488679,55.99851842178156,0.7299423765156047,4.028476032625091,22,1.510057623484395,144.49997182764238,194.3574945415507,JUNCTION_REGION,True,True,True,157.17914310290624,231.31710171907804
