case_id,map_case,physics_frame,time,leader_progress_eval_only,leader_x_eval_only,leader_y_eval_only,side_walls_valid,parallel_error_deg,current_width,current_offset,current_orientation,stable_width,stable_offset,stable_orientation,stable_model_update_count,stable_model_initialized,expected_profile_source,open_candidate_count,opening_group_count,junction_detected,gt_side_opening_in_fit_sector_eval_only,distance_to_junction_entry_eval_only,progress_relative_to_junction_entry_eval_only
M0_NEGATIVE_CONTROL,M0_STRAIGHT,324,5.416666666666653,259.60968107034273,-1.7893001059766513,203.46968107034272,True,0.0,84.0,1.7893001059766043,0.0,84.0,1.7893001059766043,0.0,54,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,330,5.516666666666652,263.44458461378224,-1.7890788008776177,207.30458461378223,True,0.0,84.0,1.7890788008776255,0.0,84.0,1.7890788008776255,0.0,55,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,336,5.616666666666652,267.30850168390174,-1.7889084965104958,211.16850168390172,True,0.0,84.0,1.7889084965104551,0.0,84.0,1.7889084965104551,0.0,56,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,342,5.716666666666652,271.1658043286348,-1.788772639731765,215.02580432863482,True,0.0,84.0,1.7887726397317252,0.0,84.0,1.7887726397317252,0.0,57,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,348,5.816666666666651,274.98392794746,-1.7886568785921932,218.84392794746,True,0.0,84.0,1.7886568785921568,0.0,84.0,1.7886568785921568,0.0,58,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,354,5.916666666666651,278.7483126645715,-1.7885103210933024,222.60831266457146,True,0.0,84.0,1.7885103210933195,0.0,84.0,1.7885103210933195,0.0,59,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,360,6.016666666666651,282.4703201778742,-1.788303572096787,226.3303201778742,True,0.0,84.00000000000001,1.788303572096872,0.0,84.0,1.788303572096872,0.0,60,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,366,6.11666666666665,286.18118001148144,-1.7880941262212737,230.04118001148146,True,0.0,84.00000000000001,1.7880941262213668,0.0,84.0,1.7880941262213668,0.0,61,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,372,6.21666666666665,289.91383234976803,-1.7879090575054593,233.77383234976804,True,0.0,84.00000000000001,1.7879090575055443,0.0,84.0,1.7879090575055443,0.0,62,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,378,6.3166666666666496,293.6865535367275,-1.787733086452548,237.5465535367275,True,0.0,84.0,1.787733086452583,0.0,84.0,1.787733086452583,0.0,63,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,384,6.416666666666649,297.4977551664051,-1.7875593376390193,241.3577551664051,True,0.0,84.0,1.7875593376389638,0.0,84.0,1.7875593376389638,0.0,64,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,390,6.516666666666649,301.3294371807699,-1.7874475178034857,245.18943718076991,True,0.0,84.00000000000001,1.787447517803571,0.0,84.0,1.787447517803571,0.0,65,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,396,6.6166666666666485,305.1553875365757,-1.7873987774519684,249.01538753657567,True,0.0,84.0,1.7873987774519335,0.0,84.0,1.7873987774519335,0.0,66,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,402,6.716666666666648,308.9562111791172,-1.787410391894646,252.81621117911718,True,0.0,84.00000000000001,1.78741039189471,0.0,84.0,1.78741039189471,0.0,67,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,408,6.816666666666648,312.7269412405108,-1.7874497252950463,256.58694124051084,True,0.0,84.0,1.7874497252950903,0.0,84.0,1.7874497252950903,0.0,68,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,414,6.916666666666647,316.4755706696991,-1.7875786336756088,260.3355706696991,True,0.0,84.00000000000001,1.7875786336757002,0.0,84.0,1.7875786336757002,0.0,69,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,420,7.016666666666647,320.222457608627,-1.7878811354699566,264.082457608627,True,0.0,84.0,1.7878811354699167,0.0,84.0,1.7878811354699167,0.0,70,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,426,7.116666666666647,323.98606102970643,-1.7882261772124899,267.84606102970645,True,0.0,84.0,1.7882261772124473,0.0,84.0,1.7882261772124473,0.0,71,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,432,7.216666666666646,327.77321966582423,-1.7885730300410063,271.63321966582424,True,0.0,84.0,1.788573030040972,0.0,84.0,1.788573030040972,0.0,72,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,438,7.316666666666646,331.57856546809165,-1.7888949846066415,275.43856546809167,True,0.0,84.0,1.788894984606582,0.0,84.0,1.788894984606582,0.0,73,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,444,7.416666666666646,335.38598921554814,-1.7891705522142771,279.24598921554815,True,0.0,84.0,1.7891705522142765,0.0,84.0,1.7891705522142765,0.0,74,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,450,7.516666666666645,339.1747185941889,-1.789409450957538,283.0347185941889,True,0.0,84.0,1.7894094509574927,0.0,84.0,1.7894094509574927,0.0,75,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,456,7.616666666666645,342.92713861316145,-1.7896433193407635,286.78713861316146,True,0.0,84.00000000000001,1.7896433193408257,0.0,84.0,1.7896433193408257,0.0,76,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,462,7.716666666666645,346.6389406884559,-1.7899307653751353,290.4989406884559,True,0.0,84.0,1.7899307653751677,0.0,84.0,1.7899307653751677,0.0,77,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,468,7.816666666666644,350.3222791198085,-1.7902894370777123,294.1822791198085,True,0.0,84.0,1.7902894370777105,0.0,84.0,1.7902894370777105,0.0,78,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,474,7.916666666666644,353.99866079101184,-1.7907220693975148,297.85866079101186,True,0.0,84.0,1.7907220693974573,0.0,84.0,1.7907220693974573,0.0,79,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,480,8.016666666666644,357.68938411047634,-1.7911778269444754,301.54938411047635,True,0.0,84.0,1.7911778269444767,0.0,84.0,1.7911778269444767,0.0,80,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,486,8.11666666666665,361.3992418521201,-1.7915316758908544,305.2592418521201,True,0.0,84.0,1.7915316758908446,0.0,84.0,1.7915316758908446,0.0,81,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,492,8.216666666666654,365.12198765906527,-1.7917654532467004,308.9819876590653,True,0.0,84.0,1.7917654532466543,0.0,84.0,1.7917654532466543,0.0,82,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,498,8.31666666666666,368.8488718931902,-1.7919566350096963,312.70887189319023,True,0.0,84.0,1.79195663500969,0.0,84.0,1.79195663500969,0.0,83,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,504,8.416666666666664,372.5639672137277,-1.7921125735882315,316.42396721372774,True,0.0,84.0,1.7921125735882875,0.0,84.0,1.7921125735882875,0.0,84,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,510,8.51666666666667,376.25065580019873,-1.7922433386931773,320.11065580019874,True,0.0,83.99999999999999,1.7922433386930905,0.0,84.0,1.7922433386930905,0.0,85,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,516,8.616666666666674,379.9076087747919,-1.7923882528573172,323.76760877479194,True,0.0,83.99999999999999,1.7923882528572292,0.0,84.0,1.7923882528572292,0.0,86,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,522,8.71666666666668,383.54754712129267,-1.792593249543694,327.4075471212927,True,0.0,84.0,1.7925932495436498,0.0,84.0,1.7925932495436498,0.0,87,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,528,8.816666666666684,387.18348016329793,-1.7927563398896458,331.04348016329794,True,0.0,84.00000000000001,1.7927563398897064,0.0,84.0,1.7927563398897064,0.0,88,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,534,8.91666666666669,390.8266312885559,-1.7929068542694353,334.68663128855593,True,0.0,84.0,1.792906854269411,0.0,84.0,1.792906854269411,0.0,89,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,540,9.016666666666694,394.48557740875424,-1.793108804508156,338.34557740875425,True,0.0,84.0,1.793108804508062,0.0,84.0,1.793108804508062,0.0,90,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,546,9.1166666666667,398.1541974243262,-1.7932557170753696,342.0141974243262,True,0.0,84.0,1.7932557170753185,0.0,84.0,1.7932557170753185,0.0,91,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,552,9.216666666666704,401.81706184485176,-1.7933644959421955,345.6770618448518,True,0.0,84.0,1.7933644959421429,0.0,84.0,1.7933644959421429,0.0,92,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,558,9.316666666666709,405.4654564109265,-1.7934445560589642,349.3254564109265,True,0.0,84.0,1.793444556059029,0.0,84.0,1.793444556059029,0.0,93,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,564,9.416666666666714,409.09503795796724,-1.793483464652494,352.95503795796725,True,0.0,84.0,1.793483464652553,0.0,84.0,1.793483464652553,0.0,94,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,570,9.516666666666719,412.7045179617504,-1.7934657388721529,356.5645179617504,True,0.0,84.00000000000001,1.7934657388722144,0.0,84.0,1.7934657388722144,0.0,95,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,576,9.616666666666724,416.299267523796,-1.793397604503407,360.159267523796,True,0.0,84.0,1.7933976045033262,0.0,84.0,1.7933976045033262,0.0,96,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,582,9.716666666666729,419.89454118313046,-1.7934016063126743,363.75454118313047,True,0.0,84.0,1.7934016063127203,0.0,84.0,1.7934016063127203,0.0,97,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,588,9.816666666666734,423.5041817717559,-1.7934138786896932,367.3641817717559,True,0.0,84.0,1.7934138786896305,0.0,84.0,1.7934138786896305,0.0,98,True,CURRENT_MODEL,0,0,False,0,nan,nan
M0_NEGATIVE_CONTROL,M0_STRAIGHT,594,9.916666666666739,427.12507178956866,-1.7933659394967134,370.9850717895687,True,0.0,84.0,1.7933659394966739,0.0,84.0,1.7933659394966739,0.0,99,True,CURRENT_MODEL,0,0,False,0,nan,nan
