ground_truth_count,detected_count,count_correct,matched_openings,false_positive,false_negative,precision,recall,f1,mean_iou,min_iou,center_mae_deg,start_mae_deg,end_mae_deg,boundary_mae_deg,expected_topology,detected_topology,topology_correct,failure_reasons,evaluation_boundary_definition,evaluation_free_path_threshold_m,physical_mouth_mean_iou,physical_mouth_boundary_mae_deg,seed,way_count,noise_std_m,dropout_probability,occlusion_probability,visible_boundary_ratio,anchor_x,anchor_y,anchor_yaw_deg,condition
2,2,True,2,0,0,1.0,1.0,1.0,0.8645050367700513,0.8417104800216493,1.25,1.587688184813814,2.5,2.043844092406907,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.4074196167666805,19.99898859588859,18,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.8872995935184522,0.8872995935184513,0.0,1.587688184813814,1.5876881848137998,1.587688184813807,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.3703814697878914,21.24898859588859,19,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.8579935669008099,0.8286875402831664,1.25,0.9999999999999858,3.5,2.249999999999993,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.43705013434971185,18.99898859588859,20,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.892953034287264,0.8872995935184513,0.75,1.5000000000000142,1.5876881848137998,1.543844092406907,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.39260435797516485,20.49898859588859,21,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.82800170895912,0.7687038243997886,2.0,1.587688184813814,4.0,2.793844092406907,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.42964250495395395,19.24898859588859,22,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.8872995935184522,0.8872995935184513,0.0,1.587688184813814,1.5876881848137998,1.587688184813807,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.3703814697878914,21.24898859588859,23,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.8287959327354452,0.8158813854492428,2.75,1.587688184813814,3.9123118151862,2.750000000000007,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.4518653931412274,18.49898859588859,24,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.8782640118670895,0.8692284302157275,1.0,2.000000000000014,1.5876881848137998,1.793844092406907,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.4000119873709227,20.24898859588859,25,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,2,True,2,0,0,1.0,1.0,1.0,0.892953034287264,0.8872995935184532,0.75,1.4999999999999858,1.5876881848137998,1.5438440924068928,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.39260435797516485,20.49898859588859,26,2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.863496434704957,0.815880975427446,1.0000000000000095,1.5876156140274038,2.529205204675776,2.05841040935159,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.40001198737092264,20.24898859588859,7,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8873041643437123,0.8873041643437122,9.473903143468002e-15,1.5876156140274038,1.587615614027366,1.587615614027385,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.3703814697878913,21.24898859588859,8,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8873041643437123,0.8873041643437122,9.473903143468002e-15,1.5876156140274038,1.587615614027366,1.587615614027385,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.3703814697878913,21.24898859588859,9,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8991348865349619,0.8873041643437122,0.16666666666667615,1.5876156140274038,1.2542822806940326,1.4209489473607182,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.3753198893850633,21.082321929221923,10,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8749552874895108,0.8286832714133756,0.8333333333333428,1.1374614619908527,2.8041281286575575,1.970794795324205,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.44445776374546964,18.74898859588859,11,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.9133800436866731,0.8873041643437126,0.5000000000000094,1.1958718713424805,1.2542822806940326,1.2250770760182565,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.38519672857940696,20.74898859588859,12,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8721061483492406,0.8417101163602977,0.8333333333333428,1.5876156140274038,2.1958718713424616,1.8917437426849328,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.39507356777375074,20.41565526255526,13,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.9053166755021582,0.8873041643437122,0.8333333333333428,1.5876156140274038,1.1374614619908716,1.3625385380091377,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.39507356777375074,20.41565526255526,14,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8850461702202258,0.8692281199530457,1.1666666666666572,1.8625385380091284,1.529205204675795,1.6958718713424616,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.40495040696809453,20.082321929221923,15,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.825003360988859,0.7915898502459787,2.8333333333333237,3.470794795324205,2.1958718713424616,2.8333333333333335,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.4543346029398134,18.41565526255526,16,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.863496434704958,0.8158809754274495,0.9999999999999906,2.529205204675795,1.587615614027366,2.0584104093515805,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.40001198737092264,20.24898859588859,17,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.9109656087262112,0.8873041643437122,0.3333333333333239,1.2542822806940706,1.2542822806940326,1.2542822806940517,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.3802583089822351,20.91565526255526,18,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8863513055009519,0.8417101163603009,1.1666666666666572,2.1958718713424616,1.1958718713424616,1.6958718713424616,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.4049504069680945,20.082321929221923,19,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8455946563679997,0.7266834738428258,1.8333333333333428,3.862538538009128,1.2542822806940326,2.5584104093515805,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.42470408535678206,19.41565526255526,20,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.9066695945484358,0.8986062263639232,1.1666666666666572,1.1374614619908716,1.587615614027366,1.3625385380091188,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.40495040696809453,20.082321929221923,21,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.7816756332393774,0.6890193962739226,3.333333333333343,1.5876156140274038,6.137461461990871,3.862538538009138,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.46914986173132905,17.91565526255526,22,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.867263788711694,0.8158809754274464,1.5000000000000095,1.529205204675795,2.529205204675795,2.029205204675795,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.41482724616243827,19.74898859588859,23,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.842273070580263,0.8158809754274492,2.5000000000000093,2.529205204675795,2.470794795324205,2.5,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.4444577637454696,18.74898859588859,24,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.841745207799085,0.7687033391004969,2.0000000000000093,1.8625385380091473,3.1958718713424616,2.5292052046758045,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.4296425049539539,19.24898859588859,25,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.8553993929778002,0.7915898502459761,1.166666666666676,1.5876156140274038,2.862538538009128,2.225077076018266,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.109921353021991,0.40495040696809453,20.082321929221923,26,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8976502934552097,0.8124905215349296,0.75,0.9983824237324512,1.9991912118662114,1.4987868177993313,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.4900928780815944,13.78569178941229,7,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8766504087418161,0.7878683897255037,1.375,2.2491912118662327,1.4991912118662256,1.8741912118662292,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5132104666703489,13.16069178941229,8,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.92730209297913,0.9260368840953018,0.5,0.9983824237324512,1.000000000000007,0.9991912118662292,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.4808458426460926,14.03569178941229,9,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8976502934552089,0.8124905215349278,0.75,1.9991912118662327,0.9983824237324441,1.4987868177993384,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.49009287808159435,13.78569178941229,10,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8775708408070724,0.7296422931747282,0.5,2.25,1.7491912118662256,1.9995956059331128,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5270810198236016,12.78569178941229,11,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8982828978971228,0.81249052153493,1.0,0.9991912118662185,1.9991912118662256,1.499191211866222,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.49933991351709617,13.53569178941229,12,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.875816387649025,0.8124905215349278,1.375,2.75,0.9983824237324441,1.874191211866222,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5132104666703489,13.16069178941229,13,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9192967559201995,0.8965459536272365,0.625,0.9991912118662327,1.2491912118662114,1.124191211866222,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.48546936036384347,13.91069178941229,14,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9111925323342651,0.8666594770511524,0.5,0.9983824237324512,1.4991912118662256,1.2487868177993384,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.4808458426460926,14.03569178941229,15,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8696608546966691,0.7878683897255023,1.5,3.0,0.9983824237324441,1.999191211866222,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5178339843880997,13.03569178941229,16,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8949322999110116,0.7646946875209089,1.125,0.7491912118662185,2.4991912118662256,1.624191211866222,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.503963431234847,13.41069178941229,17,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9042029782891189,0.8387012608705676,0.625,0.9983824237324512,1.7491912118662256,1.3737868177993384,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.48546936036384347,13.91069178941229,18,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9260368840953028,0.9260368840953018,0.0,0.9983824237324512,0.9983824237324441,0.9983824237324477,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.46235177177508907,14.53569178941229,19,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8724362912968886,0.7940224955136728,1.0,1.7500000000000142,2.250000000000007,2.0000000000000107,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5363280552591032,12.53569178941229,20,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8933529928451431,0.7878683897255037,1.375,0.9999999999999858,2.2491912118662256,1.6245956059331057,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5132104666703489,13.16069178941229,21,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9352678490546104,0.9260368840953018,0.125,0.7491912118662327,0.9983824237324441,0.8737868177993384,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.46697528949283995,14.41069178941229,22,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8777013850230995,0.7878683897255037,1.125,1.4991912118662185,2.250000000000007,1.8745956059331128,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5224575021058506,12.91069178941229,23,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.801631890503623,0.7428452580740676,3.25,1.9991912118662185,4.500808788133774,3.2499999999999964,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5825632324366121,11.28569178941229,24,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.9111925323342651,0.8666594770511508,0.5,1.4991912118662185,0.9983824237324441,1.2487868177993313,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.4808458426460926,14.03569178941229,25,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.8654935123559593,0.7428452580740676,1.875,3.2508087881337815,0.9983824237324441,2.124595605933113,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.289992923181831,0.5317045375413524,12.66069178941229,26,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.8539388374532537,0.708191385174893,1.0,2.1505110133703793,2.550511013370385,2.350511013370382,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6987534807950135,6.423686263497939,7,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9244717746642607,0.8079843003856273,1.0,0.5484669598888388,1.6494889866296147,1.0989779732592269,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6330987913243412,7.8236862634979385,8,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9805886642816845,0.9805886642816837,0.0,0.24744493314807983,0.24744493314807414,0.24744493314807697,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.5862025845595751,8.823686263497938,9,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9092931203104871,0.7967153083217546,0.7,1.8494889866296205,0.9484669598888444,1.3989779732592325,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6471676533537709,7.523686263497939,10,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9067880811646674,0.7829285385396683,1.3,0.9484669598888502,1.849488986629615,1.3989779732592325,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6471676533537709,7.523686263497939,11,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9486945416726602,0.8937957041035053,0.6,1.1505110133703909,0.24744493314807414,0.6989779732592325,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6143403086184347,8.223686263497939,12,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9805886642816845,0.9805886642816837,0.0,0.24744493314807983,0.24744493314807414,0.24744493314807697,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.5862025845595751,8.823686263497938,13,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9264554010540629,0.7967153083217555,0.8,0.3484669598888388,1.849488986629615,1.0989779732592269,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6330987913243412,7.8236862634979385,14,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9203434435401909,0.7967153083217546,0.9,0.3484669598888502,2.0494889866296147,1.1989779732592325,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6377884120008176,7.723686263497939,15,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9805886642816845,0.9805886642816837,0.0,0.24744493314807983,0.24744493314807414,0.24744493314807697,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.5862025845595751,8.823686263497938,16,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9632300722460485,0.8937957041035053,0.3,0.7484669598888501,0.24744493314807414,0.49795594651846214,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6002714465890049,8.52368626349794,17,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.8970746270382177,0.8079843003856277,0.9,2.3505110133703795,0.7484669598888445,1.549488986629612,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6565468947067241,7.3236862634979385,18,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.8535554963945431,0.8079843003856277,2.2,4.25153304011115,0.24744493314807414,2.249488986629612,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6893742394420603,6.623686263497939,19,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.891897621442118,0.7284254247513186,0.9,1.0494889866296204,2.449488986629615,1.7494889866296177,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6659261360596773,7.123686263497939,20,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.877425329757074,0.7284254247513186,0.4,2.2515330401111497,1.6494889866296147,1.9505110133703822,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6799949980891071,6.8236862634979385,21,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9514102877177495,0.8346967814620098,0.5,1.1484669598888502,0.24744493314807414,0.6979559465184622,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6096506879419581,8.323686263497938,22,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.911546918723262,0.8079843003856273,1.2,1.3484669598888388,1.3484669598888446,1.3484669598888417,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6424780326772943,7.623686263497939,23,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9514102877177495,0.8346967814620098,0.5,0.24744493314807983,1.1484669598888444,0.6979559465184622,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6096506879419581,8.323686263497938,24,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9081249502679212,0.8224158021385855,0.7,1.4494889866296206,1.2494889866296148,1.3494889866296176,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6471676533537709,7.523686263497939,25,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.9514102877177495,0.8346967814620098,0.5,0.24744493314807983,1.1484669598888444,0.6979559465184622,JUNCTION,JUNCTION,True,NONE,ideal_free_path_sector,4.537423067393879,0.6096506879419581,8.323686263497938,26,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.7790709440166971,0.6708422945149428,1.25,5.500000000000014,3.0,4.250000000000007,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;topology_mismatch,ideal_free_path_sector,4.109901768910688,0.4963111695157745,16.99898859588859,7,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.7442328773759903,0.696875454207418,4.75,2.999999999999986,6.5,4.749999999999993,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.5259416870988057,15.99898859588859,8,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.8882877279094425,0.8050107534179314,1.5,0.412311815186186,3.4123118151862,1.912311815186193,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.47408828132850095,17.74898859588859,9,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.6338747464349997,0.612508181948426,1.75,9.912311815186186,6.4123118151862,8.162311815186193,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.6592790162224467,11.49898859588859,10,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.9227502091243154,0.8804805115508643,0.5,0.912311815186186,1.5,1.206155907593093,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.44445776374546964,18.74898859588859,11,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,4,False,2,2,0,0.5,1.0,0.6666666666666666,0.9088831086976654,0.9088831086976645,1.0,1.412311815186186,1.4123118151862002,1.412311815186193,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;topology_mismatch,ideal_free_path_sector,4.109901768910688,0.45927302253698526,18.24898859588859,12,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.6937265065523723,0.6403494629460831,3.5,8.912311815186186,3.5,6.206155907593093,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;topology_mismatch,ideal_free_path_sector,4.109901768910688,0.5777950928691105,14.24898859588859,13,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.8019453479898759,0.7752031556965872,3.25,3.912311815186186,3.0,3.456155907593093,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.51112642830729,16.49898859588859,14,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.8554694551186883,0.8417104800216508,2.25,2.500000000000014,2.0,2.250000000000007,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.4370501343497118,18.99898859588859,15,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.7730474446311697,0.70438440924069,1.5,4.412311815186186,4.0,4.206155907593093,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;topology_mismatch,ideal_free_path_sector,4.109901768910688,0.518534057703048,16.24898859588859,16,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.6840899586852951,0.5994760929708,2.5,5.000000000000014,8.4123118151862,6.706155907593107,CORRIDOR,CORRIDOR,True,NONE,ideal_free_path_sector,4.109901768910688,0.5926103516606261,13.74898859588859,17,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
