timestamp,front_cohort_robot_count,local_front_surface_robot_count,local_front_cohort_robot_count,local_front_direction_unavailable_count,local_front_cohort_jaccard_overlap,local_front_surface_variance,local_front_surface_baseline,local_front_surface_expansion_ratio,local_front_surface_expansion_dwell,local_front_surface_variance_rate,local_front_cohort_variance,local_front_cohort_baseline,local_front_cohort_expansion_ratio,local_front_cohort_expansion_dwell,local_front_cohort_variance_rate,evaluation_only_sph_phase,evaluation_only_frontmost_signed_boundary_distance,evaluation_only_front_cohort_signed_boundary_distance
2.6166666666666623,217,7,39,178,0.7021276595744681,2295.2336402484225,542.1883851315968,4.2332770365254815,1.1999999999999957,205.65134683446178,1658.994570429697,345.70750033979726,4.798838812577293,1.2999999999999954,1719.0646396641198,SPH_OPENING_APPROACH,-52.937450706584286,-15.10646934434078
2.716666666666662,217,7,35,187,0.6086956521739131,2407.051507612734,542.1883851315968,4.439511383167142,1.2999999999999954,1118.1786736431188,1823.0355304216769,345.70750033979726,5.2733467704050625,1.399999999999995,1640.4095999198048,SPH_OPENING_APPROACH,-54.86863574738459,-16.499777514154346
2.8166666666666615,217,5,24,203,0.6388888888888888,2329.634084698676,542.1883851315968,4.296724438560669,1.399999999999995,-774.1742291405835,2009.6894354299563,345.70750033979726,5.8132653571433215,1.4999999999999947,1866.5390500828014,SPH_OPENING_APPROACH,-56.83079386701144,-17.83318179079845
2.916666666666661,217,8,44,203,0.5454545454545454,2235.607872675189,542.1883851315968,4.123304618804358,1.4999999999999947,-940.2621202348734,1630.5108013160689,345.70750033979726,4.716446127762439,1.5999999999999943,-3791.7863411388885,SPH_OPENING_APPROACH,-58.83360667157922,-19.105018473946018
3.016666666666661,217,10,45,206,0.7450980392156863,2434.2184429402682,542.1883851315968,4.489617464508114,1.5999999999999943,1986.1057026508004,1817.5654850504275,345.70750033979726,5.257524014561255,1.699999999999994,1870.5468373435926,SPH_OPENING_APPROACH,-60.87563257284279,-20.27814336967714
3.1166666666666605,217,9,53,208,0.6065573770491803,2624.036694750992,542.1883851315968,4.839713956827204,1.699999999999994,1898.182518107244,1845.8050839369203,345.70750033979726,5.33921040799714,1.7999999999999936,282.3959888649289,SPH_OPENING_APPROACH,-62.71775803744754,-21.466173065499163
3.21666666666666,217,6,33,208,0.6226415094339622,3457.1779322446305,542.1883851315968,6.376340820000275,1.7999999999999936,8331.412374936415,2549.0949695390323,345.70750033979726,7.373559922864031,1.8999999999999932,7032.898856021145,SPH_OPENING_APPROACH,-64.54457697761728,-22.599346833304253
3.3166666666666598,217,7,37,216,0.7073170731707317,2189.854511667073,542.1883851315968,4.038918154131178,1.8999999999999932,-12673.23420577562,1811.5932406217057,345.70750033979726,5.240248588303938,1.999999999999993,-7375.017289173292,SPH_OPENING_APPROACH,-66.42818234383964,-23.695467221888407
3.4166666666666594,217,9,44,215,0.8409090909090909,1937.9324581792248,542.1883851315968,3.5742788140119623,1.999999999999993,-2519.220534878491,1644.3184808742299,345.70750033979726,4.756386480646277,2.0999999999999925,-1672.7475974747645,SPH_OPENING_APPROACH,-68.29079961920104,-24.76352812967997
3.516666666666659,217,10,46,221,0.875,2429.53806743431,542.1883851315968,4.4809850857366245,2.0999999999999925,4916.05609255087,2081.1746974844236,345.70750033979726,6.02004496702799,2.199999999999992,4368.562166101953,SPH_OPENING_APPROACH,-70.00584540330158,-25.74611591649699
3.6166666666666587,217,8,41,216,0.8913043478260869,3013.7871745944626,542.1883851315968,5.558560930557326,2.199999999999992,5842.4910716015465,2335.399890373915,345.70750033979726,6.755421528542022,2.299999999999992,2542.2519288949206,SPH_OPENING_APPROACH,-71.5314183718184,-26.735684057625974
3.7166666666666583,217,8,39,211,0.9512195121951219,3121.6446007216955,542.1883851315968,5.757490728917087,2.299999999999992,1078.5742612723327,2477.1947942970987,345.70750033979726,7.1655801273106725,2.3999999999999915,1417.9490392318444,SPH_OPENING_APPROACH,-72.95205526508221,-27.680491826216382
3.816666666666658,217,8,38,206,0.8333333333333334,2278.5831193301733,542.1883851315968,4.202567192170908,2.3999999999999915,-8430.614813915252,1932.5439781329176,345.70750033979726,5.590112960330373,2.499999999999991,-5446.508161641831,SPH_OPENING_APPROACH,-74.38324478387966,-28.563026657495186
3.9166666666666576,217,10,45,207,0.8444444444444444,2709.0582998909726,542.1883851315968,4.996525883219439,2.499999999999991,4304.751805608009,2320.468165836732,345.70750033979726,6.71222974206789,2.5999999999999908,3879.2418770381596,SPH_OPENING_APPROACH,-75.92063495179775,-29.439236671995218
4.016666666666658,217,8,38,198,0.8043478260869565,2608.2781441622283,542.1883851315968,4.810649242383092,2.599999999999991,-1007.8015572874428,2170.6196773437086,345.70750033979726,6.278775193509536,2.699999999999991,-1498.4848849302339,SPH_OPENING_APPROACH,-77.86988996512059,-30.55701281783621
4.116666666666657,217,7,36,187,0.9473684210526315,2914.0320953758614,542.1883851315968,5.374574917661847,2.699999999999991,3057.5395121363426,2288.517393292903,345.70750033979726,6.619808338099434,2.7999999999999905,1178.9771594919462,SPH_BOUNDARY_CROSSING,-80.18553819332453,-31.930292141182406
4.216666666666657,217,5,20,185,0.5555555555555556,3976.6765466192073,542.1883851315968,7.334492319775555,2.7999999999999905,10626.444512433496,3647.110489133983,345.70750033979726,10.549700210580399,2.89999999999999,13585.930958410849,SPH_JUNCTION_REGION,-82.67627884085744,-33.44427606007923
4.316666666666657,217,5,20,186,1.0,4174.056800084467,542.1883851315968,7.69853599698814,2.89999999999999,1973.8025346526026,3827.0346815717226,345.70750033979726,11.07015230450631,2.99999999999999,1799.2419243774038,SPH_JUNCTION_REGION,-85.22604255968128,-34.98747344647745
4.416666666666656,217,8,24,188,0.8333333333333334,3186.210128529492,542.1883851315968,5.876573928739093,2.99999999999999,-9878.466715549783,3585.951728719087,345.70750033979726,10.372791233034981,3.0999999999999894,-2410.8295285263644,SPH_JUNCTION_REGION,-87.72677742803768,-36.49071490496425
4.516666666666656,217,6,21,188,0.875,3991.7996123056505,542.1883851315968,7.362384960232567,3.0999999999999894,8055.8948377616125,4050.2761621931368,345.70750033979726,11.715904798744905,3.199999999999989,4643.244334740514,SPH_JUNCTION_REGION,-90.0766279307619,-37.92096602878746
4.616666666666656,217,6,20,188,0.8636363636363636,4122.549486501592,542.1883851315968,7.603537072268693,3.199999999999989,1307.4987419594163,4286.789579500653,345.70750033979726,12.400047945986566,3.2999999999999887,2365.1341730751747,SPH_JUNCTION_REGION,-92.2167573986361,-39.27689093044154
4.716666666666655,217,5,19,184,0.95,4798.8326745538025,542.1883851315968,8.85085849522405,3.2999999999999887,6762.8318805221315,4580.9817302967385,345.70750033979726,13.251033679610867,3.3999999999999884,2941.9215079608616,SPH_JUNCTION_REGION,-94.13115829549974,-40.55406016209946
4.816666666666655,217,5,18,188,0.9473684210526315,4918.215296758122,542.1883851315968,9.071045104672248,3.3999999999999884,1193.8262220432032,4878.648365242623,345.70750033979726,14.112069771258595,3.499999999999988,2976.666349458857,SPH_JUNCTION_REGION,-95.8421763325145,-41.75451450487691
4.9166666666666545,217,5,20,183,0.7272727272727273,5222.355297004266,542.1883851315968,9.631994045273998,3.499999999999988,3041.4000024614434,4674.940132149215,345.70750033979726,13.522819515209239,3.5999999999999877,-2037.0823309340885,SPH_JUNCTION_REGION,-97.37294029349181,-42.86555217521595
5.016666666666654,217,3,11,188,0.55,8174.039573940566,542.1883851315968,15.076013795383336,3.5999999999999877,29516.842769363106,8079.731946598364,345.70750033979726,23.371584182167766,3.6999999999999873,34047.91814449161,SPH_JUNCTION_REGION,-98.7572304096895,-43.8813045569774
5.116666666666654,217,3,11,189,1.0,8330.078714240686,542.1883851315968,15.36380885809433,3.6999999999999873,1560.3914030012093,8250.885477540454,345.70750033979726,23.866666096137997,3.799999999999987,1711.535309420912,SPH_JUNCTION_REGION,-100.03814007689732,-44.848681399482075
5.2166666666666535,217,1,3,189,0.2727272727272727,0.0,523.2117916519909,0.0,0.0,-83300.78714240716,31.31279938334333,334.70368580632135,0.09057599083782057,0.0,-82195.7267815714,SPH_JUNCTION_REGION,-101.20341671275054,-45.74298815773574
5.316666666666653,217,1,4,191,0.75,0.0,504.8993789441712,0.0,0.0,0.0,45.16158637787101,324.5697123263256,0.134930053934345,0.0,138.4878699452773,SPH_JUNCTION_REGION,-102.23031190689426,-46.582938687400144
5.416666666666653,217,3,14,192,0.2857142857142857,8115.082427185914,504.8993789441712,16.07267262668436,0.09999999999999964,81150.82427185943,7951.327888840292,324.5697123263256,24.49805877402987,0.09999999999999964,79061.66302462449,SPH_JUNCTION_REGION,-103.11041317216973,-47.351830584661286
5.516666666666652,217,3,15,197,0.9333333333333333,8192.417104334872,504.8993789441712,16.225841120000155,0.1999999999999993,773.3467714895896,7523.932175214993,324.5697123263256,23.181251637091624,0.1999999999999993,-4273.957136253009,SPH_JUNCTION_REGION,-103.85303647175232,-48.06959995109162
5.616666666666652,217,3,15,197,1.0,8251.026758652568,504.8993789441712,16.34192297068545,0.29999999999999893,586.0965431769566,7573.104693176447,324.5697123263256,23.332752273454194,0.29999999999999893,491.7251796145428,SPH_JUNCTION_REGION,-104.47608271447592,-48.72993443715143
5.716666666666652,217,3,15,203,1.0,8285.503849651384,504.8993789441712,16.410208043784397,0.3999999999999986,344.7709099881662,7613.471887691882,324.5697123263256,23.457123688846302,0.3999999999999986,403.6719451543573,SPH_JUNCTION_REGION,-105.00493420404257,-49.34574576986381
5.816666666666651,217,0,0,206,0.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-105.46207936019135,-49.92302954371468
5.916666666666651,217,0,0,228,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-105.84962453362328,-50.46606474039709
6.016666666666651,217,0,0,240,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-106.1639232300293,-50.97542327024462
6.11666666666665,217,0,0,250,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-106.40554175686941,-51.451510327101346
