case_id,frame,time,speed,junction_detected,junction_detected_latched_shadow,open_candidate_count,opening_group_count,opening_centers,opening_widths,left_side_opening_width_deg,right_side_opening_width_deg,group_1_center_deg,group_1_width_deg,group_1_start_deg,group_1_end_deg,group_2_center_deg,group_2_width_deg,group_2_start_deg,group_2_end_deg,forward_open_candidate_count,rearward_open_candidate_count,sensor_limit_count,sensor_limit_ratio,side_walls_valid,parallel_error_deg,current_width,current_offset,current_orientation,stable_width,stable_offset,stable_orientation,stable_model_initialized,expected_profile_source,side_wall_invalid_streak_samples,bilateral_lateral_group_streak_samples,shadow_state,candidate_a,candidate_b,candidate_c,leader_x_eval_only,leader_y_eval_only,leader_inside_junction_eval_only,leader_distance_to_center_eval_only,leader_distance_to_entry_eval_only
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,90,1.5166666666666662,43.664216175458826,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,134,0.37222222222222223,False,59.240704083742116,nan,nan,-1.2521618948300102,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.1848295911003315,41.513003132223425,True,41.57045717090611,-83.51300313222342
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,96,1.6166666666666658,39.17329365314996,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,102,0.2833333333333333,False,57.85562488299976,nan,nan,-1.2520070488641437,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.1897985443538803,45.59856238132155,False,45.651112898900145,-87.59856238132156
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,102,1.7166666666666655,38.02253725704276,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,88,0.24444444444444444,False,55.778716647105455,nan,nan,-1.2520812126361989,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.1925081159399737,49.415703112684376,False,49.46431851303955,-91.41570311268438
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,108,1.816666666666665,40.694634987718466,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,82,0.22777777777777777,False,52.81752654911418,nan,nan,-1.2748922940855891,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.1972261829489854,53.34812516037978,False,53.3933540904351,-95.34812516037978
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,114,1.9166666666666647,45.135685936893566,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,75,0.20833333333333334,False,47.8467775295573,nan,nan,-1.2515245664874612,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.2021368376236663,57.6743745030975,False,57.716400450609896,-99.67437450309751
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,120,2.0166666666666644,48.730685681814414,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,70,0.19444444444444445,False,25.13508635378375,nan,nan,-0.8305723854179661,nan,nan,nan,False,MAX_RANGE_FALLBACK,0,0,PRE_DETECTION,False,False,False,-2.2043280483323495,62.411223061136305,False,62.450138719874566,-104.4112230611363
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,126,2.116666666666664,50.21234141962963,True,True,76,2,"[-138.5,141.5]","[38.0,38.0]",38.0,38.0,-138.5,38.0,-157.5,-119.5,141.5,38.0,122.5,160.5,0,47,64,0.17777777777777778,True,0.0,84.0,2.2048559153023426,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2048559153023706,67.390883345553,False,67.42694229832149,-109.390883345553
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,132,2.2166666666666637,49.03831600689246,True,True,67,2,"[-141.5,144.0]","[34.0,33.0]",33.0,34.0,-141.5,34.0,-158.5,-124.5,144.0,33.0,127.5,160.5,0,48,60,0.16666666666666666,True,0.0,84.0,2.2049223730306444,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.204922373030712,72.36576059720906,False,72.39934384705201,-114.36576059720906
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,138,2.3166666666666633,45.387163178889296,True,True,61,2,"[-144.0,146.5]","[31.0,30.0]",30.0,31.0,-144.0,31.0,-159.5,-128.5,146.5,30.0,131.5,161.5,0,50,58,0.16111111111111112,True,0.0,84.0,2.204918498363014,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2049184983630656,77.07332198790567,False,77.10485476178401,-119.07332198790567
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,144,2.416666666666663,40.86739505166472,True,True,57,2,"[-146.0,148.5]","[29.0,28.0]",28.0,29.0,-146.0,29.0,-160.5,-131.5,148.5,28.0,134.5,162.5,0,52,58,0.16111111111111112,True,0.0,84.0,2.204905900124693,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2049059001247002,81.3456384959857,False,81.37551543522163,-123.3456384959857
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,150,2.5166666666666626,37.270972697750054,True,True,51,2,"[-147.5,150.0]","[26.0,25.0]",25.0,26.0,-147.5,26.0,-160.5,-134.5,150.0,25.0,137.5,162.5,0,50,58,0.16111111111111112,True,0.0,84.0,2.204886217193227,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2048862171931827,85.21177324743306,False,85.24029459828677,-127.21177324743306
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,156,2.6166666666666623,35.08965240012652,True,True,49,2,"[-149.0,151.5]","[25.0,24.0]",24.0,25.0,-149.0,25.0,-161.5,-136.5,151.5,24.0,139.5,163.5,0,49,58,0.16111111111111112,True,0.0,84.0,2.2051026910735416,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.205102691073579,88.79983563930972,False,88.82721028742601,-130.79983563930972
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,162,2.716666666666662,34.777108767985396,True,True,45,2,"[-150.0,152.5]","[23.0,22.0]",22.0,23.0,-150.0,23.0,-161.5,-138.5,152.5,22.0,141.5,163.5,0,45,60,0.16666666666666666,True,0.0,84.0,2.2057422629254617,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2057422629254293,92.2724928329666,False,92.29885282353366,-134.2724928329666
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,168,2.8166666666666615,36.47835982031775,True,True,42,2,"[-151.5,153.5]","[22.0,20.0]",20.0,22.0,-151.5,22.0,-162.5,-140.5,153.5,20.0,143.5,163.5,0,42,62,0.17222222222222222,True,0.0,84.0,2.2066265853231997,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2066265853232356,95.83651755315077,False,95.86191786941481,-137.83651755315077
M1_BASELINE_CONTROLLED_APPROACH_SHADOW,174,2.916666666666661,39.023905241825304,True,True,39,2,"[-152.5,155.0]","[20.0,19.0]",19.0,20.0,-152.5,20.0,-162.5,-142.5,155.0,19.0,145.5,164.5,0,39,66,0.18333333333333332,True,0.0,84.00000000000001,2.2072133685436626,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,CONTROLLED_APPROACH,False,False,False,-2.2072133685436106,99.6323421846154,False,99.65678802794403,-141.6323421846154
M0_NEGATIVE_CONTROL,0,0.016666666666666666,1.799992790879454,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.4001210697211057,0.0,nan,nan,nan,False,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.4001210697211428,-56.11000036445194,False,nan,nan
M0_NEGATIVE_CONTROL,6,0.11666666666666665,35.799365270424715,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.409118945088828,0.0,84.0,1.409118945088828,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.4091189450888946,-54.19160676275653,False,nan,nan
M0_NEGATIVE_CONTROL,12,0.21666666666666665,74.70761113595074,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.4646870524810716,0.0,84.0,1.4646870524810716,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.4646870524810078,-48.090611113130194,False,nan,nan
M0_NEGATIVE_CONTROL,18,0.31666666666666665,90.70103164960253,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.5129702362427402,0.0,84.0,1.5129702362427402,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.5129702362426791,-39.58851052565637,False,nan,nan
M0_NEGATIVE_CONTROL,24,0.41666666666666663,91.83054442580818,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.5570877890312325,0.0,84.0,1.5570877890312325,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.5570877890311379,-30.3186605656316,False,nan,nan
M0_NEGATIVE_CONTROL,30,0.5166666666666666,86.60232856960926,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.6253387910569401,0.0,84.0,1.6253387910569401,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.6253387910569186,-21.481957312704125,False,nan,nan
M0_NEGATIVE_CONTROL,36,0.6166666666666669,85.79494863914196,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.6904222399148168,0.0,84.0,1.6904222399148168,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.6904222399147937,-12.89124605212723,False,nan,nan
M0_NEGATIVE_CONTROL,42,0.7166666666666672,81.50258074131256,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7176026200690941,0.0,84.0,1.7176026200690941,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7176026200690946,-4.507061081598024,False,nan,nan
M0_NEGATIVE_CONTROL,48,0.8166666666666675,70.30429010010621,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7113073075602472,0.0,84.0,1.7113073075602472,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7113073075603027,3.0338031393864084,False,nan,nan
M0_NEGATIVE_CONTROL,54,0.9166666666666679,58.311735955522366,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.709795875656134,0.0,84.0,1.709795875656134,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7097958756560423,9.321289108397265,False,nan,nan
M0_NEGATIVE_CONTROL,60,1.016666666666668,54.7949434929637,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7205723848551244,0.0,84.0,1.7205723848551244,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.720572384855082,14.889938981472326,False,nan,nan
M0_NEGATIVE_CONTROL,66,1.1166666666666676,55.364950335487556,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7291541566602113,0.0,84.0,1.7291541566602113,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7291541566602666,20.39019917920523,False,nan,nan
M0_NEGATIVE_CONTROL,72,1.2166666666666672,55.879706672721156,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7339990283489755,0.0,84.0,1.7339990283489755,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7339990283489326,25.968043342398726,False,nan,nan
M0_NEGATIVE_CONTROL,78,1.3166666666666669,54.26456211937448,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7364635490102884,0.0,84.0,1.7364635490102884,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.736463549010251,31.483262626270488,False,nan,nan
M0_NEGATIVE_CONTROL,84,1.4166666666666665,50.11485083963523,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000003,1.737623193292574,0.0,84.0,1.737623193292574,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.737623193292506,36.68531306522541,False,nan,nan
M0_NEGATIVE_CONTROL,90,1.5166666666666662,44.71274723514146,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7380832786029785,0.0,84.0,1.7380832786029785,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7380832786030214,41.38310984335222,False,nan,nan
M0_NEGATIVE_CONTROL,96,1.6166666666666658,40.50059086154094,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7385313343288615,0.0,84.0,1.7385313343288615,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7385313343288678,45.58776657370219,False,nan,nan
M0_NEGATIVE_CONTROL,102,1.7166666666666655,39.87545241785106,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.740149187045965,0.0,84.0,1.740149187045965,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7401491870459238,49.56649051512116,False,nan,nan
M0_NEGATIVE_CONTROL,108,1.816666666666665,43.14484590204801,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7445680172964764,0.0,84.0,1.7445680172964764,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.744568017296511,53.720157484727956,False,nan,nan
M0_NEGATIVE_CONTROL,114,1.9166666666666647,47.80785865506235,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7505727250040692,0.0,84.0,1.7505727250040692,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7505727250040453,58.30891504001498,False,nan,nan
M0_NEGATIVE_CONTROL,120,2.0166666666666644,51.12775309131851,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.754542991423449,0.0,84.0,1.754542991423449,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7545429914233706,63.29987852802625,False,nan,nan
M0_NEGATIVE_CONTROL,126,2.116666666666664,52.173041136871625,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7562140871531184,0.0,84.0,1.7562140871531184,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7562140871530287,68.49365991459298,False,nan,nan
M0_NEGATIVE_CONTROL,132,2.2166666666666637,50.70052099208646,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7571524826858251,0.0,84.0,1.7571524826858251,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.757152482685898,73.64514209205073,False,nan,nan
M0_NEGATIVE_CONTROL,138,2.3166666666666633,47.349395959442326,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.758057390757255,0.0,84.0,1.758057390757255,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7580573907573478,78.52742704170053,False,nan,nan
M0_NEGATIVE_CONTROL,144,2.416666666666663,44.10209978617773,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7592804768877386,0.0,84.0,1.7592804768877386,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7592804768876598,83.06426775093806,False,nan,nan
M0_NEGATIVE_CONTROL,150,2.5166666666666626,42.47535753187518,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7618538538791846,0.0,84.0,1.7618538538791846,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.761853853879254,87.3634109519464,False,nan,nan
M0_NEGATIVE_CONTROL,156,2.6166666666666623,42.71315696066088,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7657299841752412,0.0,84.0,1.7657299841752412,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.765729984175199,91.6121034418812,False,nan,nan
M0_NEGATIVE_CONTROL,162,2.716666666666662,43.951357373388205,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.769881149107249,0.0,84.0,1.769881149107249,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.769881149107188,95.95237022183886,False,nan,nan
M0_NEGATIVE_CONTROL,168,2.8166666666666615,45.094084694588375,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7729174387405742,0.0,84.0,1.7729174387405742,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7729174387406188,100.41848593447139,False,nan,nan
M0_NEGATIVE_CONTROL,174,2.916666666666661,45.40340591149199,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.774907689836617,0.0,84.0,1.774907689836617,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7749076898365843,104.95467624198035,False,nan,nan
M0_NEGATIVE_CONTROL,180,3.016666666666661,44.556286406736405,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7763053486122544,0.0,84.0,1.7763053486122544,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7763053486121918,109.45506894704783,False,nan,nan
M0_NEGATIVE_CONTROL,186,3.1166666666666605,42.71949513612272,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7773359063967007,0.0,84.0,1.7773359063967007,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7773359063966423,113.80957910399403,False,nan,nan
M0_NEGATIVE_CONTROL,192,3.21666666666666,40.52893943303099,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.778097465130024,0.0,84.0,1.778097465130024,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7780974651300132,117.95318532629179,False,nan,nan
M0_NEGATIVE_CONTROL,198,3.3166666666666598,38.8703979211037,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.778889618274114,0.0,84.0,1.778889618274114,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7788896182740626,121.90150483178859,False,nan,nan
M0_NEGATIVE_CONTROL,204,3.4166666666666594,38.39793047611437,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7802146088982909,0.0,84.0,1.7802146088982909,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.780214608898203,125.75042112398648,False,nan,nan
M0_NEGATIVE_CONTROL,210,3.516666666666659,39.07740772061906,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7820036368407557,0.0,84.0,1.7820036368407557,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7820036368407948,129.62239935892921,False,nan,nan
M0_NEGATIVE_CONTROL,216,3.6166666666666587,40.30244679523329,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7837697182767513,0.0,84.0,1.7837697182767513,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.78376971827677,133.6003526861178,False,nan,nan
M0_NEGATIVE_CONTROL,222,3.7166666666666583,41.34835073387863,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7849921799115975,0.0,84.0,1.7849921799115975,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7849921799116564,137.69545301879418,False,nan,nan
M0_NEGATIVE_CONTROL,228,3.816666666666658,41.71010449085224,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7857273273698802,0.0,84.0,1.7857273273698802,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7857273273699539,141.85830959281765,False,nan,nan
M0_NEGATIVE_CONTROL,234,3.9166666666666576,41.182497721949744,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7862025548956737,0.0,84.0,1.7862025548956737,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7862025548956737,146.0056016400204,False,nan,nan
M0_NEGATIVE_CONTROL,240,4.016666666666658,39.94293932407128,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7865369708125591,0.0,84.0,1.7865369708125591,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7865369708126249,150.055670255775,False,nan,nan
M0_NEGATIVE_CONTROL,246,4.116666666666657,38.471240910668854,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7867718400210606,0.0,84.0,1.7867718400210606,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7867718400209782,153.9636539609299,False,nan,nan
M0_NEGATIVE_CONTROL,252,4.216666666666657,37.37491353750742,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7870195200311798,0.0,84.0,1.7870195200311798,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7870195200311125,157.7412795363151,False,nan,nan
M0_NEGATIVE_CONTROL,258,4.316666666666657,37.12899334740833,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7875559015942528,0.0,84.0,1.7875559015942528,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7875559015942204,161.45683038596735,False,nan,nan
M0_NEGATIVE_CONTROL,264,4.416666666666656,37.69799579555256,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,83.99999999999999,1.7882812205417338,0.0,84.0,1.7882812205417338,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7882812205417669,165.1977967677157,False,nan,nan
M0_NEGATIVE_CONTROL,270,4.516666666666656,38.62235752134913,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7888813297562223,0.0,84.0,1.7888813297562223,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7888813297561286,169.0209479246885,False,nan,nan
M0_NEGATIVE_CONTROL,276,4.616666666666656,39.38470873992971,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000003,1.7891708506881017,0.0,84.0,1.7891708506881017,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7891708506880373,172.93061647474494,False,nan,nan
M0_NEGATIVE_CONTROL,282,4.716666666666655,39.64975203792746,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7892934490874737,0.0,84.0,1.7892934490874737,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7892934490875139,176.8893905985856,False,nan,nan
M0_NEGATIVE_CONTROL,288,4.816666666666655,39.31365354133355,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,83.99999999999999,1.7893966733846653,0.0,84.0,1.7893966733846653,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7893966733847635,180.83936696938713,False,nan,nan
M0_NEGATIVE_CONTROL,294,4.9166666666666545,38.5313976613078,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,83.99999999999999,1.789461423664875,0.0,84.0,1.789461423664875,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7894614236649566,184.72750679250564,False,nan,nan
M0_NEGATIVE_CONTROL,300,5.016666666666654,37.652285488295064,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7894644928137602,0.0,84.0,1.7894644928137602,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7894644928138037,188.52843594156954,False,nan,nan
M0_NEGATIVE_CONTROL,306,5.116666666666654,37.08704048810338,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7894435196562952,0.0,84.0,1.7894435196562952,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7894435196563099,192.25677435314893,False,nan,nan
