timestamp,direction_available_count,direction_unavailable_count,forward_zero_neighbor_count,forward_zero_neighbor_fraction,forward_zero_neighbor_count_rate,forward_zero_neighbor_fraction_rate,surface_count_ma,surface_fraction_ma,surface_robot_id_retention_fraction,surface_robot_new_fraction,evaluation_only_sph_phase,evaluation_only_gt_distance_to_opening_boundary,evaluation_only_front_cohort_center_distance_to_opening_boundary,evaluation_only_observed_cohort_center_distance_to_opening_boundary,evaluation_only_frontmost_progress_distance_to_opening_boundary,lateral_variance,lateral_expansion_ratio,lateral_expansion_dwell,cheap_lidar_free_angular_fraction
7.816666666666644,427,252,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,57.57675026133114,24.613040581863174,111.28222119513168,2031.1500387527,4.3402498411703645,5.799999999999979,0.7277777777777777
7.916666666666644,431,248,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,57.89802127505561,24.902303764823444,111.66527166663826,2038.3741886770672,4.355686719275676,5.899999999999979,0.7305555555555555
8.016666666666644,427,252,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,58.21739807221934,25.189108346279113,112.04899167497797,2045.5957184883578,4.371117998609284,5.99999999999998,0.7277777777777777
8.11666666666665,429,250,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,58.53378036964426,25.4730390403505,112.42862818845401,2052.7453520471972,4.386395646900217,6.0999999999999845,0.7277777777777777
8.216666666666654,430,249,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,58.84771177279555,25.74361271869452,112.79929050992445,2037.391385241696,4.353586622102702,6.1999999999999895,0.7277777777777777
8.31666666666666,433,246,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,59.15736365741765,26.02275649468004,113.15917901593912,2044.2340084800044,4.368208237373179,6.2999999999999945,0.7277777777777777
8.416666666666664,429,250,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,59.46680816557074,26.6683276858235,113.50999452742286,2081.9787756667597,4.448862899343856,6.3999999999999995,0.7277777777777777
8.51666666666667,426,253,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,59.77079486754809,26.946278112920083,113.85422100501904,2088.490419736201,4.462777263915124,6.500000000000004,0.7305555555555555
8.616666666666674,429,250,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,60.071633326783,27.224438411311496,114.19344176223007,2094.974272993777,4.476632243869558,6.600000000000009,0.7277777777777777
8.71666666666668,430,249,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,60.37001419406323,27.49456348566997,114.52868504898873,2078.7095463209594,4.441877067732139,6.700000000000014,0.7277777777777777
8.816666666666684,425,254,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,60.66323111699455,27.95251589866257,114.86300300258404,2089.443774704091,4.4648144343205685,6.800000000000019,0.7277777777777777
8.91666666666669,426,253,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,60.95218744633121,28.575272783372043,115.20013515534015,2100.8753040921306,4.489241824057489,6.900000000000024,0.7277777777777777
9.016666666666694,427,252,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,61.237148516738955,29.02805008512604,115.53870525504794,2110.3419629208156,4.509470592830693,7.000000000000029,0.7277777777777777
9.1166666666667,424,255,1,0.0023584905660377358,9.999999999999503,0.023584905660376184,0.3333333333333333,0.0007861635220125786,1.0,1.0,SPH_JUNCTION_REGION,97.98000000000002,61.519231867766905,29.301696612411092,115.87565321640596,2116.2067887660596,4.5220028080573655,7.100000000000034,0.7277777777777777
9.216666666666704,422,257,1,0.002369668246445498,0.0,0.00011177680407761497,0.6666666666666666,0.001576052937494411,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,61.79581871286649,29.573093429831033,116.20735030723858,2121.926693611558,4.534225349781772,7.200000000000039,0.7277777777777777
9.316666666666709,416,263,1,0.002403846153846154,0.0,0.00034177907400654466,1.0,0.0023773349887764622,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,62.07249092333137,29.841810887431222,116.53409601160195,2127.5244567572313,4.546186893803816,7.300000000000044,0.7277777777777777
9.416666666666714,419,260,1,0.002386634844868735,0.0,-0.0001721130897741793,1.0,0.002386716415053462,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,62.328211715152804,30.16952559629607,116.85906903922586,2094.17827238476,4.474931315109525,7.400000000000049,0.7305555555555555
9.516666666666719,417,262,2,0.004796163069544364,9.999999999999503,0.02409528224675509,1.3333333333333333,0.003195548022753085,1.0,0.5,SPH_JUNCTION_REGION,97.98000000000002,62.613240365389686,30.43424388194302,117.18041575329624,2099.4615233377926,4.48622079578415,7.500000000000054,0.7277777777777777
