frame,time,profile_junction_detected,detection_latched,phase,forward_propulsion_enabled,leader_braking,leader_speed,stationary,stationary_dwell,stationary_dwell_target,anchor_active,pointcloud_ready,first_detection_time,detection_latch_time,hold_entry_time,braking_start_time,stationary_confirmation_time,anchor_entry_time,distance_since_detection_eval,distance_during_braking_eval,distance_since_anchor_eval,anchor_heading_drift_eval,leader_gap,connected_component_size,follower_mean_speed,follower_moving_fraction,mean_lateral_sph_force,lateral_span,min_robot_distance,overlap_pairs,max_speed,nan_inf_state_count,outside_free_space_robot_count,GT_phase_eval_only
312,5.2166666666666535,False,False,LOCAL_FORWARD,True,False,37.06118621444785,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.047889713755369,680,32.50164561284747,1.0,26.19859667866459,81.7599989154716,3.2853058455706643,0,39.29924706362719,0,0,CORRIDOR_ONLY
318,5.316666666666653,False,False,LOCAL_FORWARD,True,False,37.48212803399574,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.984115494809592,680,32.50144616228365,1.0,26.009290956348924,81.7599989154716,3.2855536896088404,0,39.13949803230645,0,0,CORRIDOR_ONLY
324,5.416666666666653,False,False,LOCAL_FORWARD,True,False,38.06271772381326,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.967111661036515,680,32.50140656095884,1.0,25.776716201175237,81.7599989154716,3.284871670031981,0,39.05700250403768,0,0,CORRIDOR_ONLY
330,5.516666666666652,False,False,LOCAL_FORWARD,True,False,38.52133047559469,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.99931642769993,680,32.50145888852505,1.0,25.54741550679086,81.7599989154716,3.282784097827387,0,39.02108300858284,0,0,CORRIDOR_ONLY
336,5.616666666666652,False,False,LOCAL_FORWARD,True,False,38.67238839806682,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.068087572004538,680,32.5016283025574,1.0,25.38523206654369,81.7599989154716,3.2807087583105017,0,38.960665106066344,0,0,CORRIDOR_ONLY
342,5.716666666666652,False,False,LOCAL_FORWARD,True,False,38.45332739562511,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.142027042597501,680,32.50172332113653,1.0,25.26502495769774,81.7599989154716,3.277797138227203,0,38.86276432884845,0,0,CORRIDOR_ONLY
348,5.816666666666651,False,False,LOCAL_FORWARD,True,False,37.96273330835621,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.185490360063142,680,32.501758496602235,1.0,25.01713691472029,81.7599989154716,3.2642821024953403,0,38.79943493117456,0,0,CORRIDOR_ONLY
354,5.916666666666651,False,False,LOCAL_FORWARD,True,False,37.429394623805734,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.178638255238882,680,32.50146021728865,1.0,24.845873699651683,81.7599989154716,3.2540769345116116,0,38.73364383666778,0,0,CORRIDOR_ONLY
360,6.016666666666651,False,False,LOCAL_FORWARD,True,False,37.11520354100635,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.128382881965473,680,32.50147229713776,1.0,24.6654330958255,81.7599989154716,3.2452763455138136,0,38.659780387946306,0,0,CORRIDOR_ONLY
366,6.11666666666665,False,False,LOCAL_FORWARD,True,False,37.15309350268377,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.064420305558862,680,32.50150055776565,1.0,24.530302677634822,81.7599989154716,3.2391538495922907,0,38.5869964980929,0,0,CORRIDOR_ONLY
372,6.21666666666665,False,False,LOCAL_FORWARD,True,False,37.47875389915334,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.018860824618038,680,32.501205791604846,1.0,24.492249400844674,81.7599989154716,3.233458374700452,0,38.47888184564682,0,0,CORRIDOR_ONLY
378,6.3166666666666496,False,False,LOCAL_FORWARD,True,False,37.90402208413141,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.005572235492757,680,32.501250501025424,1.0,24.410276672530433,81.7599989154716,3.2286105085250965,0,38.52114440966372,0,0,CORRIDOR_ONLY
384,6.416666666666649,False,False,LOCAL_FORWARD,True,False,38.23639462081741,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.030839278879547,680,32.501405790368665,1.0,24.226234277673715,81.7599989154716,3.2242881900749865,0,38.563017569878156,0,0,CORRIDOR_ONLY
390,6.516666666666649,False,False,LOCAL_FORWARD,True,False,38.335770527377335,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.083034965162254,680,32.501207144061034,1.0,24.279075580625335,81.7599989154716,3.2202007904781027,0,38.60478497336536,0,0,CORRIDOR_ONLY
396,6.6166666666666485,False,False,LOCAL_FORWARD,True,False,38.17504241800589,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.120308115884683,680,32.50121259922004,1.0,24.043000026144753,81.7599989154716,3.2160793072530245,0,38.62806368371889,0,0,CORRIDOR_ONLY
402,6.716666666666648,False,False,LOCAL_FORWARD,True,False,37.88159547148333,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.134653661596442,680,32.501248523433254,1.0,23.943567856856433,81.7599989154716,3.2142776588762616,0,38.66173895481518,0,0,CORRIDOR_ONLY
408,6.816666666666648,False,False,LOCAL_FORWARD,True,False,37.59122899568063,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.133160138606316,680,32.501255427602516,1.0,23.820414961621196,81.7599989154716,3.2093474716268817,0,38.63841620989026,0,0,CORRIDOR_ONLY
414,6.916666666666647,False,False,LOCAL_FORWARD,True,False,37.44122643330115,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.0934069416354,680,32.50124264286219,1.0,23.764129754838013,81.7599989154716,3.208070230129403,0,38.593974211486724,0,0,CORRIDOR_ONLY
420,7.016666666666647,False,False,LOCAL_FORWARD,True,False,37.516845338198756,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.056246548729968,680,32.50110494738622,1.0,23.45491802066624,81.7599989154716,3.202023371922562,0,38.496334380832366,0,0,CORRIDOR_ONLY
426,7.116666666666647,False,False,LOCAL_FORWARD,True,False,37.73205863554054,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.037661593094663,680,32.50103213120559,1.0,23.323340485960134,81.7599989154716,3.195738592138159,0,38.52823694546736,0,0,CORRIDOR_ONLY
432,7.216666666666646,False,False,LOCAL_FORWARD,True,False,37.965114071153586,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.04106824493435,680,32.50099416705537,1.0,23.117565030173896,81.7599989154716,3.1994847345575295,0,38.27932493658114,0,0,CORRIDOR_ONLY
438,7.316666666666646,False,False,LOCAL_FORWARD,True,False,38.09426310535734,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.07425388185366,680,32.50096517724372,1.0,22.995038312298412,81.7599989154716,3.2095264544986386,0,38.1882955067636,0,0,CORRIDOR_ONLY
444,7.416666666666646,False,False,LOCAL_FORWARD,True,False,38.03016277789018,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.122860757021266,680,32.500974378939354,1.0,22.848954265257355,81.7599989154716,3.2155236854903846,0,38.154039470822816,0,0,CORRIDOR_ONLY
450,7.516666666666645,False,False,LOCAL_FORWARD,True,False,37.75841296271923,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.175112248342515,680,32.50097867093289,1.0,22.726195925157235,81.7599989154716,3.2280371154938408,0,38.0231028426972,0,0,CORRIDOR_ONLY
456,7.616666666666645,False,False,LOCAL_FORWARD,True,False,37.347889726248745,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.198196973854545,680,32.50097569720699,1.0,22.648144045490376,81.7599989154716,3.243503269758526,0,37.91210932442073,0,0,CORRIDOR_ONLY
462,7.716666666666645,False,False,LOCAL_FORWARD,True,False,36.97108247377301,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.18742155753727,680,32.50095214544046,1.0,22.50491145698461,81.7599989154716,3.2640867153711723,0,37.79065600224562,0,0,CORRIDOR_ONLY
468,7.816666666666644,False,False,LOCAL_FORWARD,True,False,36.76448810293685,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.158828193210763,680,32.50091478568064,1.0,22.39908469604576,81.7599989154716,3.286639171843142,0,37.548717852495464,0,0,CORRIDOR_ONLY
474,7.916666666666644,False,False,LOCAL_FORWARD,True,False,36.79766173452059,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.112866251600735,680,32.500869669581455,1.0,22.3127987392791,81.7599989154716,3.317615770079623,0,37.38748826812235,0,0,CORRIDOR_ONLY
