mode,physics_frame,timestamp,viewpoint_step_index,state,local_progress,predicted_stopping_distance,support_gap,direct_support_present,communication_connected,communication_component_size,brake_trigger_reason
BASELINE,273,4.566666666666656,3,VIEWPOINT_REBRAKING,16.20432901431694,0.08838402561297477,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,274,4.583333333333322,3,VIEWPOINT_REBRAKING,16.225611023492476,0.06710201643743408,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,275,4.599999999999989,3,VIEWPOINT_REBRAKING,16.2433671907867,0.05353051449168548,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,276,4.616666666666656,3,VIEWPOINT_REBRAKING,16.258019093730724,0.04175951672227139,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,277,4.633333333333322,3,VIEWPOINT_REBRAKING,16.269949677072248,0.031606184350684595,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,278,4.649999999999989,3,VIEWPOINT_REBRAKING,16.279505611339616,0.02290117759377519,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,279,4.666666666666655,3,VIEWPOINT_REBRAKING,16.286999662154983,0.015488257921984187,inf,False,True,680,TARGET_REACHED_BASELINE
BASELINE,280,4.683333333333322,3,VIEWPOINT_REBRAKING,16.29271303992992,0.009774880147052502,inf,False,True,680,TARGET_REACHED_BASELINE
IMPROVED,85,1.4333333333333331,1,VIEWPOINT_ADVANCE,0.02998806298916179,2.439395330850996,4.736240789913881,True,True,680,NONE
IMPROVED,86,1.4499999999999997,1,VIEWPOINT_ADVANCE,0.11455268617740444,4.907459280811231,4.716865154200495,True,True,680,NONE
IMPROVED,87,1.4666666666666663,1,VIEWPOINT_ADVANCE,0.2697869719575863,7.016481432242574,4.733818071412542,True,True,680,NONE
IMPROVED,88,1.483333333333333,1,VIEWPOINT_ADVANCE,0.5049303758530925,8.781377395076714,4.791804531762382,True,True,680,NONE
IMPROVED,89,1.4999999999999996,1,VIEWPOINT_REBRAKING,0.8027775357564337,8.483530235173383,4.892518751323868,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,90,1.5166666666666662,1,VIEWPOINT_REBRAKING,1.1484676096673354,8.137840161262476,5.022082676586625,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,91,1.5333333333333328,1,VIEWPOINT_REBRAKING,1.5292405921775298,7.757067178752278,5.170894729673466,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,92,1.5499999999999994,1,VIEWPOINT_REBRAKING,1.934212283949023,7.352095486980795,5.331254209843434,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,93,1.566666666666666,1,VIEWPOINT_REBRAKING,2.3541672570135006,6.932140513916312,5.49710731354439,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,94,1.5833333333333326,1,VIEWPOINT_REBRAKING,2.7813690610614685,6.504938709868341,5.663910896548657,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,95,1.5999999999999992,1,VIEWPOINT_REBRAKING,3.2093868448673106,6.076920926062488,5.828426972430834,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,96,1.6166666666666658,1,VIEWPOINT_REBRAKING,3.6329375186689674,5.6533702522608404,5.988430057803164,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,97,1.6333333333333324,1,VIEWPOINT_REBRAKING,4.0477425541815535,5.2385652167482615,6.1424005511746556,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,98,1.649999999999999,1,VIEWPOINT_REBRAKING,4.450398505870936,4.835909265058873,6.289210151701621,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,99,1.6666666666666656,1,VIEWPOINT_REBRAKING,4.838260337405046,4.448047433524767,6.427880644735429,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,100,1.6833333333333322,1,VIEWPOINT_REBRAKING,5.209336648433407,4.076971122496408,6.557432578315449,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,101,1.6999999999999988,1,VIEWPOINT_REBRAKING,5.562195916914703,3.7241118540150993,6.676851068988522,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,102,1.7166666666666655,1,VIEWPOINT_REBRAKING,5.8958828992856525,3.3904248716441465,6.785130670012694,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,103,1.733333333333332,1,VIEWPOINT_REBRAKING,6.209844363257673,3.0764634076721373,6.881768977293757,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,104,1.7499999999999987,1,VIEWPOINT_REBRAKING,6.503863364574897,2.7824444063549274,6.966281872267888,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,105,1.7666666666666653,1,VIEWPOINT_REBRAKING,6.778001318499378,2.5083064524304577,7.038311533836688,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,106,1.7833333333333319,1,VIEWPOINT_REBRAKING,7.03254715811471,2.2537606128151295,7.096339606541808,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,107,1.7999999999999985,1,VIEWPOINT_REBRAKING,7.26797291392117,2.018334857008681,7.139595530345356,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,108,1.816666666666665,1,VIEWPOINT_REBRAKING,7.484895091934646,1.8014126789951916,7.1681100899199075,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,109,1.8333333333333317,1,VIEWPOINT_REBRAKING,7.684041270021737,1.6022665009080905,7.181286680519577,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,110,1.8499999999999983,1,VIEWPOINT_REBRAKING,7.866221374032165,1.4200863968976734,7.1793512170253315,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,111,1.866666666666665,1,VIEWPOINT_REBRAKING,8.032303136051581,1.2540046348782614,7.16331542539035,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,112,1.8833333333333315,1,VIEWPOINT_REBRAKING,8.183191276494142,1.103116494435707,7.134859531550536,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,113,1.8999999999999981,1,VIEWPOINT_REBRAKING,8.319809989558365,0.9664977813714866,7.096113680675996,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,114,1.9166666666666647,1,VIEWPOINT_REBRAKING,8.443088347615571,0.84321942331427,7.049425460983478,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,115,1.9333333333333313,1,VIEWPOINT_REBRAKING,8.553948274270368,0.7323594966594837,6.997132492830309,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,116,1.949999999999998,1,VIEWPOINT_REBRAKING,8.653294768055304,0.6330130028745475,6.9413613955824935,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,117,1.9666666666666646,1,VIEWPOINT_REBRAKING,8.74200808896154,0.5442996819683077,6.883876892211845,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,118,1.9833333333333312,1,VIEWPOINT_REBRAKING,8.820937648256375,0.4653701226734736,6.825994338750156,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,119,1.9999999999999978,1,VIEWPOINT_REBRAKING,8.89089736831832,0.3954104026115306,6.768557566618139,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,120,2.0166666666666644,1,VIEWPOINT_REBRAKING,8.952662303568559,0.3336454673613013,6.712425322019855,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,121,2.033333333333331,1,VIEWPOINT_REBRAKING,9.00696633605017,0.2793414348796801,6.658052581780414,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,122,2.0499999999999976,1,VIEWPOINT_REBRAKING,9.054500779871745,0.23180699105809702,6.60552265291242,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,123,2.066666666666664,1,VIEWPOINT_REBRAKING,9.09591374766623,0.19039402326360413,6.554645131233977,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,124,2.083333333333331,1,VIEWPOINT_REBRAKING,9.131810149504986,0.1544976214248592,6.505082870925823,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,125,2.0999999999999974,1,VIEWPOINT_REBRAKING,9.162752210437958,0.12355556049189244,6.456475202168286,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,126,2.116666666666664,1,VIEWPOINT_REBRAKING,9.189260407096981,0.0970473638328594,6.408526142355994,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,127,2.1333333333333306,1,VIEWPOINT_REBRAKING,9.21181473669148,0.07449303423836043,6.36104453017768,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,128,2.1499999999999972,1,VIEWPOINT_REBRAKING,9.23085624333794,0.06072686705778833,6.313957203246913,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,129,2.166666666666664,1,VIEWPOINT_REBRAKING,9.246788737087229,0.04870988756502574,6.2673021011782915,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,130,2.1833333333333305,1,VIEWPOINT_REBRAKING,9.259980650335848,0.03827144573018011,6.22120752720966,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,131,2.199999999999997,1,VIEWPOINT_REBRAKING,9.270766984614937,0.029252666076844538,6.175864150776253,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,132,2.2166666666666637,1,VIEWPOINT_REBRAKING,9.279451308127676,0.021506234768187228,6.131406710711633,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,133,2.2333333333333303,1,VIEWPOINT_REBRAKING,9.286307770929852,0.014896086277869989,6.087876657577601,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,139,2.33333333333333,2,VIEWPOINT_ADVANCE,0.02397014973357159,1.934267759826344,5.77022465581146,True,True,680,NONE
IMPROVED,140,2.3499999999999965,2,VIEWPOINT_ADVANCE,0.08992736747390495,3.7814011474138924,5.733258203427097,True,True,680,NONE
IMPROVED,141,2.366666666666663,2,VIEWPOINT_ADVANCE,0.20986694473708667,5.373012280946659,5.7294731105175485,True,True,680,NONE
IMPROVED,142,2.3833333333333298,2,VIEWPOINT_ADVANCE,0.3904257987519202,6.687096681247518,5.765328368204595,True,True,680,NONE
IMPROVED,143,2.3999999999999964,2,VIEWPOINT_ADVANCE,0.6337464994380468,7.71854422109791,5.842773857227696,True,True,680,NONE
IMPROVED,144,2.416666666666663,2,VIEWPOINT_REBRAKING,0.9256120659863711,7.42667865454958,5.960645341133245,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,145,2.4333333333333296,2,VIEWPOINT_REBRAKING,1.2537820357431428,7.098508684792814,6.10504062847154,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,146,2.449999999999996,2,VIEWPOINT_REBRAKING,1.6077835764937447,6.744507144042215,6.264391091924578,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,147,2.466666666666663,2,VIEWPOINT_REBRAKING,1.9787189869702786,6.373571733565678,6.429196896152588,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,148,2.4833333333333294,2,VIEWPOINT_REBRAKING,2.3590889456963566,5.99320177483959,6.591809312011344,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,149,2.499999999999996,2,VIEWPOINT_REBRAKING,2.742630794482352,5.609659926053583,6.74632981937179,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,150,2.5166666666666626,2,VIEWPOINT_REBRAKING,3.124171090932066,5.228119629603876,6.888517983487325,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,151,2.533333333333329,2,VIEWPOINT_REBRAKING,3.499491630908608,4.8527990896273305,7.015702255845353,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,152,2.549999999999996,2,VIEWPOINT_REBRAKING,3.8652081240974496,4.487082596438496,7.1265898717408875,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,153,2.5666666666666624,2,VIEWPOINT_REBRAKING,4.218660701002108,4.13363001953385,7.221027427044095,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,154,2.583333333333329,2,VIEWPOINT_REBRAKING,4.557815435630857,3.794475284905097,7.300526880640684,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,155,2.5999999999999956,2,VIEWPOINT_REBRAKING,4.881176082777841,3.471114637758118,7.366992614946393,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,156,2.6166666666666623,2,VIEWPOINT_REBRAKING,5.1877052504239884,3.1645854701119585,7.422332372630389,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,157,2.633333333333329,2,VIEWPOINT_REBRAKING,5.476754254867728,2.875536465668225,7.468174359005425,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,158,2.6499999999999955,2,VIEWPOINT_REBRAKING,5.748000937432153,2.6042897831038063,7.505705912082002,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,159,2.666666666666662,2,VIEWPOINT_REBRAKING,6.001394755864766,2.350895964671198,7.534830464674858,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,160,2.6833333333333287,2,VIEWPOINT_REBRAKING,6.237108499888109,2.115182220647866,7.555449205562799,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,161,2.6999999999999953,2,VIEWPOINT_REBRAKING,6.455496017967562,1.89679470256842,7.567512950545853,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,162,2.716666666666662,2,VIEWPOINT_REBRAKING,6.6570553805560735,1.695235339979914,7.571081635437423,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,163,2.7333333333333285,2,VIEWPOINT_REBRAKING,6.842396943290936,1.5098937772450414,7.566378975883736,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,164,2.749999999999995,2,VIEWPOINT_REBRAKING,7.01221581139302,1.340074909142966,7.5542686112742645,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,165,2.7666666666666617,2,VIEWPOINT_REBRAKING,7.167268243478986,1.1850224770570101,7.535796200097135,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,166,2.7833333333333283,2,VIEWPOINT_REBRAKING,7.308351568846689,1.043939151689303,7.512110014539189,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,167,2.799999999999995,2,VIEWPOINT_REBRAKING,7.436287226801028,0.9160034937349719,7.484389891566308,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,168,2.8166666666666615,2,VIEWPOINT_REBRAKING,7.55190656958095,0.800384150955062,7.453779952131206,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,169,2.833333333333328,2,VIEWPOINT_REBRAKING,7.656039101804481,0.6962516187315361,7.4213648092306554,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,170,2.8499999999999948,2,VIEWPOINT_REBRAKING,7.749502858985096,0.6027878615509272,7.38811659538346,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,171,2.8666666666666614,2,VIEWPOINT_REBRAKING,7.833096655544352,0.5191940649916778,7.354854256145615,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,172,2.883333333333328,2,VIEWPOINT_REBRAKING,7.907593958835378,0.44469676170065414,7.322191479270522,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,173,2.8999999999999946,2,VIEWPOINT_REBRAKING,7.973738170006953,0.3785525505290678,7.290520733064569,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,174,2.916666666666661,2,VIEWPOINT_REBRAKING,8.032239115106535,0.32005160542947914,7.260025206950651,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,175,2.933333333333328,2,VIEWPOINT_REBRAKING,8.083770570685886,0.2685201498501236,7.230716059279713,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,176,2.9499999999999944,2,VIEWPOINT_REBRAKING,8.128968667391689,0.22332205314431147,7.202468577587021,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,177,2.966666666666661,2,VIEWPOINT_REBRAKING,8.16843103266072,0.18385968787527474,7.175048694731525,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,178,2.9833333333333276,2,VIEWPOINT_REBRAKING,8.202716549768382,0.1495741707676223,7.148133483978266,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,179,2.9999999999999942,2,VIEWPOINT_REBRAKING,8.232345625178397,0.11994509535759673,7.121369483829886,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,180,3.016666666666661,2,VIEWPOINT_REBRAKING,8.257800869491462,0.09448985104454556,7.094422747067915,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,181,3.0333333333333274,2,VIEWPOINT_REBRAKING,8.279528109373246,0.07276261116276998,7.065792840236606,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,182,3.049999999999994,2,VIEWPOINT_REBRAKING,8.297937658742796,0.059683987616133,7.034417696960178,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,183,3.0666666666666607,2,VIEWPOINT_REBRAKING,8.313405787299871,0.04824330845649707,6.999773696112544,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,184,3.0833333333333273,2,VIEWPOINT_REBRAKING,8.326276333248046,0.03828303184411764,6.961876062997575,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,185,3.099999999999994,2,VIEWPOINT_REBRAKING,8.33686241490554,0.029656208639837103,6.921195503782002,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,186,3.1166666666666605,2,VIEWPOINT_REBRAKING,8.345448202864787,0.022226339108649008,6.878517192224959,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,187,3.133333333333327,2,VIEWPOINT_REBRAKING,8.352290720535962,0.01586713002377099,6.834771690663155,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,193,3.2333333333333267,3,VIEWPOINT_ADVANCE,0.021644376709019753,1.7378962382878236,6.579495863083291,True,True,680,NONE
IMPROVED,194,3.2499999999999933,3,VIEWPOINT_ADVANCE,0.08101217548161799,3.3917323149385328,6.560922703726717,True,True,680,NONE
IMPROVED,195,3.26666666666666,3,VIEWPOINT_ADVANCE,0.18836449808324573,4.780040153579353,6.572884207995642,True,True,680,NONE
IMPROVED,196,3.2833333333333266,3,VIEWPOINT_ADVANCE,0.3487090744202703,5.875279226991219,6.621685740857847,True,True,680,NONE
IMPROVED,197,3.299999999999993,3,VIEWPOINT_ADVANCE,0.5626139190354991,6.669326689028842,6.709430753974168,True,True,680,NONE
IMPROVED,198,3.3166666666666598,3,VIEWPOINT_ADVANCE,0.8269394615309125,7.166240915122135,6.834673820766609,True,True,680,NONE
IMPROVED,199,3.3333333333333264,3,VIEWPOINT_ADVANCE,1.135724864157595,7.386683549574683,6.99299033672521,True,True,680,NONE
IMPROVED,200,3.349999999999993,3,VIEWPOINT_REBRAKING,1.4772619272604004,7.045146486471891,7.177614855103705,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,201,3.3666666666666596,3,VIEWPOINT_REBRAKING,1.8415569071963773,6.680851506535918,7.375739854099021,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,202,3.383333333333326,3,VIEWPOINT_REBRAKING,2.2201418391763355,6.302266574555968,7.41826793111285,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,203,3.399999999999993,3,VIEWPOINT_REBRAKING,2.605901512648586,5.916506901083714,7.417154287106702,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,204,3.4166666666666594,3,VIEWPOINT_REBRAKING,2.992915358062845,5.529493055669443,7.42897058079992,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,205,3.433333333333326,3,VIEWPOINT_REBRAKING,3.376313458324603,5.146094955407685,7.452895957238146,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,206,3.4499999999999926,3,VIEWPOINT_REBRAKING,3.752145870358163,4.770262543374131,7.4870744471027635,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,207,3.4666666666666592,3,VIEWPOINT_REBRAKING,4.1172644291001745,4.405143984632105,7.5289974539925995,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,208,3.483333333333326,3,VIEWPOINT_REBRAKING,4.469216205438244,4.053192208294039,7.575860818801025,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,209,3.4999999999999925,3,VIEWPOINT_REBRAKING,4.806147798889015,3.7162606148432755,7.065569083614027,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,210,3.516666666666659,3,VIEWPOINT_REBRAKING,5.126719663250782,3.3956887504815083,7.09071982030417,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,211,3.5333333333333257,3,VIEWPOINT_REBRAKING,5.4300296873872185,3.09237872634506,7.117143054176347,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,212,3.5499999999999923,3,VIEWPOINT_REBRAKING,5.7155452822492805,2.8068631314830106,7.143395183040983,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,213,3.566666666666659,3,VIEWPOINT_REBRAKING,5.983043257967978,2.539365155764314,7.168390101721232,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,214,3.5833333333333255,3,VIEWPOINT_REBRAKING,6.232556810280499,2.289851603451789,7.191376524762313,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,215,3.599999999999992,3,VIEWPOINT_REBRAKING,6.464328972772222,2.058079440960077,7.211892465324863,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,216,3.6166666666666587,3,VIEWPOINT_REBRAKING,6.678771929660968,1.8436364840713315,7.229709978398347,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,217,3.6333333333333253,3,VIEWPOINT_REBRAKING,6.876431622472609,1.6459767912596823,7.244776599640597,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,218,3.649999999999992,3,VIEWPOINT_REBRAKING,7.057957122427297,1.4644512913049934,7.257161505421253,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,219,3.6666666666666585,3,VIEWPOINT_REBRAKING,7.224074278239826,1.2983341354924671,7.267010830255671,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,220,3.683333333333325,3,VIEWPOINT_REBRAKING,7.3755631859860245,1.1468452277462649,7.274514032211271,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,221,3.6999999999999917,3,VIEWPOINT_REBRAKING,7.513239063424891,1.0091693503074035,7.279878178503667,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,222,3.7166666666666583,3,VIEWPOINT_REBRAKING,7.63793614548247,0.8844722682498273,7.283310341803015,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,223,3.733333333333325,3,VIEWPOINT_REBRAKING,7.7504942503426975,0.7719141633895957,7.28500740625282,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,224,3.7499999999999916,3,VIEWPOINT_REBRAKING,7.851747696642789,0.6706607170895096,7.285151491583282,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,225,3.766666666666658,3,VIEWPOINT_REBRAKING,7.942516281567961,0.5798921321643439,7.28389859605146,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,226,3.7833333333333248,3,VIEWPOINT_REBRAKING,8.023598057146586,0.4988103565857149,7.281396607667525,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,227,3.7999999999999914,3,VIEWPOINT_REBRAKING,8.095763667754113,0.42664474597818974,7.27779024368677,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,228,3.816666666666658,3,VIEWPOINT_REBRAKING,8.159752035758046,0.3626563779742598,7.273223409862076,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,229,3.8333333333333246,3,VIEWPOINT_REBRAKING,8.216267204410983,0.3061412093213252,7.2678403950169335,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,230,3.849999999999991,3,VIEWPOINT_REBRAKING,8.265976167572262,0.2564322461600419,7.261785594838823,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,231,3.866666666666658,3,VIEWPOINT_REBRAKING,8.309507534672463,0.21290087905984817,7.255201959453924,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,232,3.8833333333333244,3,VIEWPOINT_REBRAKING,8.347450896597365,0.17495751713495017,7.248228589181926,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,233,3.899999999999991,3,VIEWPOINT_REBRAKING,8.380356773935418,0.14205163979689345,7.2409980172987565,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,234,3.9166666666666576,3,VIEWPOINT_REBRAKING,8.408737043384207,0.11367137034810326,7.233633674870829,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,235,3.9333333333333242,3,VIEWPOINT_REBRAKING,8.433065751130414,0.08934266260189709,7.226247794757762,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,236,3.949999999999991,3,VIEWPOINT_REBRAKING,8.45378023378754,0.06862817994476432,7.218939909425003,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,237,3.9666666666666575,3,VIEWPOINT_REBRAKING,8.471282478079743,0.05602363195021898,7.211795943846465,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,238,3.983333333333324,3,VIEWPOINT_REBRAKING,8.48594065998121,0.045015619011289164,7.204887953840722,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,239,3.9999999999999907,3,VIEWPOINT_REBRAKING,8.498090812539445,0.03544886097323124,7.198274500870483,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,240,4.016666666666658,3,VIEWPOINT_REBRAKING,8.508038579205532,0.02717873305034497,7.19200154524926,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,241,4.033333333333324,3,VIEWPOINT_REBRAKING,8.516061016240059,0.020071083356974093,7.186104021866436,True,True,680,PREDICTED_STOPPING_DISTANCE
IMPROVED,242,4.049999999999991,3,VIEWPOINT_REBRAKING,8.522408413732308,0.014001957608126283,7.1806140217023655,True,True,680,PREDICTED_STOPPING_DISTANCE
