mode,physics_frame,timestamp,viewpoint_step_index,state,state_after,leader_speed,leader_forward_speed,leader_lateral_speed,drive_force_magnitude,brake_force_magnitude,local_progress,drive_phase_progress,target_progress,remaining_progress,predicted_stopping_distance,brake_trigger_reason,support_gap,direct_support_present,communication_connected,communication_component_size,stationary_dwell,anchor_reached,nan_inf,outside_robot_count
BASELINE,265,4.433333333333323,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.762463761546546,4.762463761546541,2.2370457574991596e-07,0.0,21.516562161397445,15.8421057914029,8.782361096415329,8.4,0.0,0.4506072485270165,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,266,4.4499999999999895,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.199639237789679,4.199639237789676,1.5915665834434592e-07,0.0,19.049855046186185,15.9120997786994,8.782361096415329,8.4,0.0,0.38061326123052197,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,267,4.466666666666656,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,3.6877274574555727,3.687727457455571,1.090651042478002e-07,0.0,16.798556951158716,15.973561902990326,8.782361096415329,8.4,0.0,0.3191511369395958,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,268,4.483333333333323,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,3.2237070680921387,3.223707068092138,7.080551135173367e-08,0.0,14.750909829822291,16.0272903541252,8.782361096415329,8.4,0.0,0.2654226858047269,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,269,4.499999999999989,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.8045258639970174,2.804525863997017,4.211365809874252e-08,0.0,12.894828272368555,16.074032451858486,8.782361096415329,8.4,0.0,0.2186805880714432,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,270,4.516666666666656,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.4271429662710537,2.4271429662710537,2.1063256990832063e-08,0.0,11.21810345598807,16.114484834629664,8.782361096415329,8.4,0.0,0.17822820530025898,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,271,4.533333333333323,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.088563274540511,2.088563274540511,6.036672808609162e-09,0.0,9.708571865084215,16.14929422253867,8.782361096415329,8.4,0.0,0.14341881739125045,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,272,4.549999999999989,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.78586516802698,1.78586516802698,-4.307839269416481e-09,0.0,8.354253098162044,16.179058642005785,8.782361096415329,8.4,0.0,0.1136543979241341,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,273,4.566666666666656,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.5162223386695606,1.5162223386695606,-1.1069841096900337e-08,0.0,7.14346067210792,16.20432901431694,8.782361096415329,8.4,0.0,0.08838402561297477,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,274,4.583333333333322,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.276920550532442,1.276920550532442,-1.5139622803616937e-08,0.0,6.064889354678242,16.225611023492476,8.782361096415329,8.4,0.0,0.06710201643743408,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,275,4.599999999999989,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.0653700376536155,1.0653700376536155,-1.722918232380342e-08,0.0,5.107682202129768,16.2433671907867,8.782361096415329,8.4,0.0,0.05353051449168548,TARGET_REACHED_BASELINE,inf,False,True,680,1,False,0,0
BASELINE,276,4.616666666666656,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.8791141766411346,0.8791141766411343,-1.79005928682725e-08,0.0,4.261480150614462,16.258019093730724,8.782361096415329,8.4,0.0,0.04175951672227139,TARGET_REACHED_BASELINE,inf,False,True,680,2,False,0,0
BASELINE,277,4.633333333333322,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.7158350004912064,0.7158350004912062,-1.7591412477581423e-08,0.0,3.5164567065645382,16.269949677072248,8.782361096415329,8.4,0.0,0.031606184350684595,TARGET_REACHED_BASELINE,inf,False,True,680,3,False,0,0
BASELINE,278,4.649999999999989,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.5733560560423708,0.5733560560423706,-1.6637029031359834e-08,0.0,2.8633400019648256,16.279505611339616,8.782361096415329,8.4,0.0,0.02290117759377519,TARGET_REACHED_BASELINE,inf,False,True,680,4,False,0,0
BASELINE,279,4.666666666666655,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.44964304892181717,0.44964304892181695,-1.5289999229984255e-08,0.0,2.2934242241694833,16.286999662154983,8.782361096415329,8.4,0.0,0.015488257921984187,TARGET_REACHED_BASELINE,inf,False,True,680,5,False,0,0
BASELINE,280,4.683333333333322,3,VIEWPOINT_REBRAKING,PROVISIONAL_RESCAN_ANCHOR,0.0,0.0,0.0,0.0,1.7985721956872687,16.29271303992992,8.782361096415329,8.4,0.0,0.009774880147052502,TARGET_REACHED_BASELINE,inf,False,True,680,6,True,0,0
IMPROVED,85,1.4333333333333331,1,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,1.7997639079026613,1.7992837793498158,-0.04156928623037294,260.0,0.0,0.02998806298916179,0.02998806298916179,8.4,8.370011937010839,2.439395330850996,NONE,4.736240789913881,True,True,680,0,False,0,0
IMPROVED,86,1.4499999999999997,1,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,5.075126088774554,5.0738773912948405,-0.11257457558066573,260.0,0.0,0.11455268617740444,0.11455268617740444,8.4,8.285447313822596,4.907459280811231,NONE,4.716865154200495,True,True,680,0,False,0,0
IMPROVED,87,1.4666666666666663,1,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,9.315501782779993,9.314057146810171,-0.16405161057296938,260.0,0.0,0.2697869719575863,0.2697869719575863,8.4,8.130213028042414,7.016481432242574,NONE,4.733818071412542,True,True,680,0,False,0,0
IMPROVED,88,1.483333333333333,1,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,14.10997125698196,14.108604233730189,-0.19640633601716467,260.0,0.0,0.5049303758530925,0.5049303758530925,8.4,7.895069624146908,8.781377395076714,NONE,4.791804531762382,True,True,680,0,False,0,0
IMPROVED,89,1.4999999999999996,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,17.872060938376112,17.87082959419984,-0.20978989513412422,0.0,56.43988502792784,0.8027775357564337,0.5049303758530925,8.4,7.597222464243567,8.483530235173383,PREDICTED_STOPPING_DISTANCE,4.892518751323868,True,True,680,0,False,0,0
IMPROVED,90,1.5166666666666662,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,20.742466170635364,20.74140443465456,-0.20986881151008968,0.0,71.48824375350445,1.1484676096673354,0.5049303758530925,8.4,7.251532390332665,8.137840161262476,PREDICTED_STOPPING_DISTANCE,5.022082676586625,True,True,680,0,False,0,0
IMPROVED,91,1.5333333333333328,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.847263228944918,22.846378950611573,-0.20101218309069127,0.0,82.96986468254146,1.5292405921775298,0.5049303758530925,8.4,6.8707594078224705,7.757067178752278,PREDICTED_STOPPING_DISTANCE,5.170894729673466,True,True,680,0,False,0,0
IMPROVED,92,1.5499999999999994,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,24.299017480064347,24.298301506288986,-0.18653258682348717,0.0,91.38905291577967,1.934212283949023,0.5049303758530925,8.4,6.465787716050977,7.352095486980795,PREDICTED_STOPPING_DISTANCE,5.331254209843434,True,True,680,0,False,0,0
IMPROVED,93,1.566666666666666,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.197864405103832,25.197298383868997,-0.16889266494288768,0.0,97.19606992025739,2.3541672570135006,0.5049303758530925,8.4,6.0458327429865,6.932140513916312,PREDICTED_STOPPING_DISTANCE,5.49710731354439,True,True,680,0,False,0,0
IMPROVED,94,1.5833333333333326,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.632546439231575,25.63210824287818,-0.1498799010535754,0.0,100.79145762041533,2.7813690610614685,0.5049303758530925,8.4,5.618630938938532,6.504938709868341,PREDICTED_STOPPING_DISTANCE,5.663910896548657,True,True,680,0,False,0,0
IMPROVED,95,1.5999999999999992,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.681399883230455,25.68106702835117,-0.1307526203320579,0.0,102.5301857569263,3.2093868448673106,0.5049303758530925,8.4,5.19061315513269,6.076920926062488,PREDICTED_STOPPING_DISTANCE,5.828426972430834,True,True,680,0,False,0,0
IMPROVED,96,1.6166666666666658,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.413288820536117,25.413040428098807,-0.11236047259404132,0.0,102.72559953292182,3.6329375186689674,0.5049303758530925,8.4,4.767062481331033,5.6533702522608404,PREDICTED_STOPPING_DISTANCE,5.988430057803164,True,True,680,0,False,0,0
IMPROVED,97,1.6333333333333324,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,24.888484367630426,24.888302130754685,-0.09524266930277793,0.0,101.65315528214447,4.0477425541815535,0.5049303758530925,8.4,4.352257445818447,5.2385652167482615,PREDICTED_STOPPING_DISTANCE,6.1424005511746556,True,True,680,0,False,0,0
IMPROVED,98,1.649999999999999,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,24.15948858679302,24.159357101363447,-0.07970711500198112,0.0,99.5539374705217,4.450398505870936,0.5049303758530925,8.4,3.9496014941290642,4.835909265058873,PREDICTED_STOPPING_DISTANCE,6.289210151701621,True,True,680,0,False,0,0
IMPROVED,99,1.6666666666666656,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,23.271803179674087,23.27170989204627,-0.06589335265936999,0.0,96.63795434717208,4.838260337405046,0.5049303758530925,8.4,3.5617396625949542,4.448047433524767,PREDICTED_STOPPING_DISTANCE,6.427880644735429,True,True,680,0,False,0,0
IMPROVED,100,1.6833333333333322,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.264643715711344,22.26457866170163,-0.053821970096553574,0.0,93.08721271869635,5.209336648433407,0.5049303758530925,8.4,3.1906633515665934,4.076971122496408,PREDICTED_STOPPING_DISTANCE,6.557432578315449,True,True,680,0,False,0,0
IMPROVED,101,1.6999999999999988,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.171600659402284,21.171556108878608,-0.043432819481730306,0.0,89.05857486284538,5.562195916914703,0.5049303758530925,8.4,2.837804083085297,3.7241118540150993,PREDICTED_STOPPING_DISTANCE,6.676851068988522,True,True,680,0,False,0,0
IMPROVED,102,1.7166666666666655,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,20.021248863894122,20.021218942257185,-0.034614103827945615,0.0,84.68640263760913,5.8958828992856525,0.5049303758530925,8.4,2.504117100714348,3.3904248716441465,PREDICTED_STOPPING_DISTANCE,6.785130670012694,True,True,680,0,False,0,0
IMPROVED,103,1.733333333333332,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,18.83770751034943,18.837687838320534,-0.02722409715544545,0.0,80.08499545557649,6.209844363257673,0.5049303758530925,8.4,2.190155636742327,3.0764634076721373,PREDICTED_STOPPING_DISTANCE,6.881768977293757,True,True,680,0,False,0,0
IMPROVED,104,1.7499999999999987,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,17.64115270591404,17.64114007903263,-0.021106997105397724,0.0,75.35083004139771,6.503863364574897,0.5049303758530925,8.4,1.896136635425103,2.7824444063549274,PREDICTED_STOPPING_DISTANCE,6.966281872267888,True,True,680,0,False,0,0
IMPROVED,105,1.7666666666666653,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,16.448285119092535,16.44827723546816,-0.01610416532604365,0.0,70.56461082365615,6.778001318499378,0.5049303758530925,8.4,1.6219986815006227,2.5083064524304577,PREDICTED_STOPPING_DISTANCE,7.038311533836688,True,True,680,0,False,0,0
IMPROVED,106,1.7833333333333319,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,15.272755139875047,15.272750376919678,-0.012061794206618816,0.0,65.79314047637014,7.03254715811471,0.5049303758530925,8.4,1.3674528418852905,2.2537606128151295,PREDICTED_STOPPING_DISTANCE,7.096339606541808,True,True,680,0,False,0,0
IMPROVED,107,1.7999999999999985,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,14.12554811189855,14.125545348386884,-0.00883584892926408,0.0,61.09102055950019,7.26797291392117,0.5049303758530925,8.4,1.1320270860788302,2.018334857008681,PREDICTED_STOPPING_DISTANCE,7.139595530345356,True,True,680,0,False,0,0
IMPROVED,108,1.816666666666665,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,13.01533220311608,13.01533068080935,-0.00629497047447045,0.0,56.5021924475942,7.484895091934646,0.5049303758530925,8.4,0.9151049080653539,1.8014126789951916,PREDICTED_STOPPING_DISTANCE,7.1681100899199075,True,True,680,0,False,0,0
IMPROVED,109,1.8333333333333317,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,11.94877146684211,11.94877068522606,-0.004321886451916084,0.0,52.06132881246432,7.684041270021737,0.5049303758530925,8.4,0.7159587299782633,1.6022665009080905,PREDICTED_STOPPING_DISTANCE,7.181286680519577,True,True,680,0,False,0,0
IMPROVED,110,1.8499999999999983,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,10.930806602777961,10.93080624062505,-0.0028137602517952034,0.0,47.79508586736844,7.866221374032165,0.5049303758530925,8.4,0.5337786259678357,1.4200863968976734,PREDICTED_STOPPING_DISTANCE,7.1793512170253315,True,True,680,0,False,0,0
IMPROVED,111,1.866666666666665,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,9.96490586308747,9.96490572116472,-0.001681812605220314,0.0,43.723226411111845,8.032303136051581,0.5049303758530925,8.4,0.36769686394841905,1.2540046348782614,PREDICTED_STOPPING_DISTANCE,7.16331542539035,True,True,680,0,False,0,0
IMPROVED,112,1.8833333333333315,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,9.053288466500112,9.053288426553275,-0.0008504707357338147,0.0,39.85962345234988,8.183191276494142,0.5049303758530925,8.4,0.21680872350585823,1.103116494435707,PREDICTED_STOPPING_DISTANCE,7.134859531550536,True,True,680,0,False,0,0
IMPROVED,113,1.8999999999999981,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,8.197122787858138,8.19712278385325,-0.00025623647602597565,0.0,36.21315386600045,8.319809989558365,0.5049303758530925,8.4,0.0801900104416351,0.9664977813714866,PREDICTED_STOPPING_DISTANCE,7.096113680675996,True,True,680,0,False,0,0
IMPROVED,114,1.9166666666666647,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,7.396701485027533,7.396701483432989,0.00015358623854097345,0.0,32.78849115143255,8.443088347615571,0.5049303758530925,8.4,0.0,0.84321942331427,PREDICTED_STOPPING_DISTANCE,7.049425460983478,True,True,680,0,False,0,0
IMPROVED,115,1.9333333333333313,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,6.651595612686705,6.65159559928718,0.0004222042630716458,0.0,29.586805940110132,8.553948274270368,0.5049303758530925,8.4,0.0,0.7323594966594837,PREDICTED_STOPPING_DISTANCE,6.997132492830309,True,True,680,0,False,0,0
IMPROVED,116,1.949999999999998,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,5.960789655765189,5.960789627096171,0.0005846195136757356,0.0,26.60638245074682,8.653294768055304,0.5049303758530925,8.4,0.0,0.6330130028745475,PREDICTED_STOPPING_DISTANCE,6.9413613955824935,True,True,680,0,False,0,0
IMPROVED,117,1.9666666666666646,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,5.322799296396101,5.322799254374389,0.0006688395005225228,0.0,23.843158623060756,8.74200808896154,0.5049303758530925,8.4,0.0,0.5442996819683077,PREDICTED_STOPPING_DISTANCE,6.883876892211845,True,True,680,0,False,0,0
IMPROVED,118,1.9833333333333312,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.7357736089795255,4.735773557690035,0.0006969869655135948,0.0,21.291197185584405,8.820937648256375,0.5049303758530925,8.4,0.0,0.4653701226734736,PREDICTED_STOPPING_DISTANCE,6.825994338750156,True,True,680,0,False,0,0
IMPROVED,119,1.9999999999999978,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.197583259820341,4.197583203716584,0.000686294675203801,0.0,18.943094435918102,8.89089736831832,0.5049303758530925,8.4,0.0,0.3954104026115306,PREDICTED_STOPPING_DISTANCE,6.768557566618139,True,True,680,0,False,0,0
IMPROVED,120,2.0166666666666644,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,3.7058961720141577,3.705896115013755,0.0006499808794633845,0.0,16.790333039281364,8.952662303568559,0.5049303758530925,8.4,0.0,0.3336454673613013,PREDICTED_STOPPING_DISTANCE,6.712425322019855,True,True,680,0,False,0,0
IMPROVED,121,2.033333333333331,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,3.258242003775478,3.2582419488972705,0.0005980074879344974,0.0,14.82358468805663,9.00696633605017,0.5049303758530925,8.4,0.0,0.2793414348796801,PREDICTED_STOPPING_DISTANCE,6.658052581780414,True,True,680,0,False,0,0
IMPROVED,122,2.0499999999999976,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.852066679986415,2.8520666292949857,0.000537727320955795,0.0,13.032968015101911,9.054500779871745,0.5049303758530925,8.4,0.0,0.23180699105809702,PREDICTED_STOPPING_DISTANCE,6.60552265291242,True,True,680,0,False,0,0
IMPROVED,123,2.066666666666664,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.4847781129620006,2.4847780676695725,0.0004744294117140921,0.0,11.40826671994566,9.09591374766623,0.5049303758530925,8.4,0.0,0.19039402326360413,PREDICTED_STOPPING_DISTANCE,6.554645131233977,True,True,680,0,False,0,0
IMPROVED,124,2.083333333333331,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.153784149691049,2.1537841103246986,0.0004117927143080292,0.0,9.939112451848002,9.131810149504986,0.5049303758530925,8.4,0.0,0.1544976214248592,PREDICTED_STOPPING_DISTANCE,6.505082870925823,True,True,680,0,False,0,0
IMPROVED,125,2.0999999999999974,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.8565236893970367,1.8565236559780058,0.00035225905790213616,0.0,8.615136598764195,9.162752210437958,0.5049303758530925,8.4,0.0,0.12355556049189244,PREDICTED_STOPPING_DISTANCE,6.456475202168286,True,True,680,0,False,0,0
IMPROVED,126,2.116666666666664,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.5904918273348718,1.5904917995419816,0.0002973360528895518,0.0,7.426094757588147,9.189260407096981,0.5049303758530925,8.4,0.0,0.0970473638328594,PREDICTED_STOPPING_DISTANCE,6.408526142355994,True,True,680,0,False,0,0
IMPROVED,127,2.1333333333333306,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.3532597983650334,1.353259775669938,0.00024784011034403614,0.0,6.361967309339487,9.21181473669148,0.5049303758530925,8.4,0.0,0.07449303423836043,PREDICTED_STOPPING_DISTANCE,6.36104453017768,True,True,680,0,False,0,0
IMPROVED,128,2.1499999999999972,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.1424904170155514,1.142490398786823,0.00020408893901520617,0.0,5.413039193460134,9.23085624333794,0.5049303758530925,8.4,0.0,0.06072686705778833,PREDICTED_STOPPING_DISTANCE,6.313957203246913,True,True,680,1,False,0,0
IMPROVED,129,2.166666666666664,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.9559496393791427,0.9559496249572267,0.00016605195148683736,0.0,4.569961668062206,9.246788737087229,0.5049303758530925,8.4,0.0,0.04870988756502574,PREDICTED_STOPPING_DISTANCE,6.2673021011782915,True,True,680,2,False,0,0
IMPROVED,130,2.1833333333333305,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.7915148061700593,0.791514794917471,0.00013346602703606195,0.0,3.8237985575165707,9.259980650335848,0.5049303758530925,8.4,0.0,0.03827144573018011,PREDICTED_STOPPING_DISTANCE,6.22120752720966,True,True,680,3,False,0,0
IMPROVED,131,2.199999999999997,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.6471800654140084,0.6471800567458617,0.00010592310188669812,0.0,3.1660592246802373,9.270766984614937,0.5049303758530925,8.4,0.0,0.029252666076844538,PREDICTED_STOPPING_DISTANCE,6.175864150776253,True,True,680,4,False,0,0
IMPROVED,132,2.2166666666666637,1,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.5210594173644326,0.5210594107641917,8.293512703447161e-05,0.0,2.5887202616560336,9.279451308127676,0.5049303758530925,8.4,0.0,0.021506234768187228,PREDICTED_STOPPING_DISTANCE,6.131406710711633,True,True,680,5,False,0,0
IMPROVED,133,2.2333333333333303,1,VIEWPOINT_REBRAKING,PROVISIONAL_RESCAN_ANCHOR,0.0,0.0,0.0,0.0,2.0842376694577305,9.286307770929852,0.5049303758530925,8.4,0.0,0.014896086277869989,PREDICTED_STOPPING_DISTANCE,6.087876657577601,True,True,680,6,True,0,0
IMPROVED,139,2.33333333333333,2,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,1.4559294873080835,1.4382089840135683,0.22646322066913765,260.0,0.0,0.02397014973357159,0.02397014973357159,8.4,8.376029850266429,1.934267759826344,NONE,5.77022465581146,True,True,680,0,False,0,0
IMPROVED,140,2.3499999999999965,2,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,3.9996729829424362,3.9574330644204845,0.5797477995742115,260.0,0.0,0.08992736747390495,0.08992736747390495,8.4,8.310072632526095,3.7814011474138924,NONE,5.733258203427097,True,True,680,0,False,0,0
IMPROVED,141,2.366666666666663,2,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,7.261410513195983,7.19637463579128,0.9696776487539962,260.0,0.0,0.20986694473708667,0.20986694473708667,8.4,8.190133055262914,5.373012280946659,NONE,5.7294731105175485,True,True,680,0,False,0,0
IMPROVED,142,2.3833333333333298,2,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,10.918164882733963,10.833531240890501,1.356807008831637,260.0,0.0,0.3904257987519202,0.3904257987519202,8.4,8.00957420124808,6.687096681247518,NONE,5.765328368204595,True,True,680,0,False,0,0
IMPROVED,143,2.3999999999999964,2,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,14.700097374908834,14.599242041167056,1.7190097891582763,260.0,0.0,0.6337464994380468,0.6337464994380468,8.4,7.7662535005619535,7.71854422109791,NONE,5.842773857227696,True,True,680,0,False,0,0
IMPROVED,144,2.416666666666663,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,17.613543382173454,17.511933992899827,1.889200440404841,0.0,58.80038949963534,0.9256120659863711,0.6337464994380468,8.4,7.474387934013629,7.42667865454958,PREDICTED_STOPPING_DISTANCE,5.960645341133245,True,True,680,0,False,0,0
IMPROVED,145,2.4333333333333296,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,19.783903089019553,19.6901981854059,1.923256835463123,0.0,70.45417352869381,1.2537820357431428,0.6337464994380468,8.4,7.1462179642568575,7.098508684792814,PREDICTED_STOPPING_DISTANCE,6.10504062847154,True,True,680,0,False,0,0
IMPROVED,146,2.449999999999996,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.321767857014425,21.240092445036012,1.8644724387176403,0.0,79.13561235607821,1.6077835764937447,0.6337464994380468,8.4,6.792216423506256,6.744507144042215,PREDICTED_STOPPING_DISTANCE,6.264391091924578,True,True,680,0,False,0,0
IMPROVED,147,2.466666666666663,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.324495292191564,22.25612462859227,1.7458541083526657,0.0,85.2870714280577,1.9787189869702786,0.6337464994380468,8.4,6.421281013029722,6.373571733565678,PREDICTED_STOPPING_DISTANCE,6.429196896152588,True,True,680,0,False,0,0
IMPROVED,148,2.4833333333333294,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.87766349130853,22.822197523565297,1.5921014468058654,0.0,89.29798116876626,2.3590889456963566,0.6337464994380468,8.4,6.040911054303644,5.99320177483959,PREDICTED_STOPPING_DISTANCE,6.591809312011344,True,True,680,0,False,0,0
IMPROVED,149,2.499999999999996,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,23.056359636285915,23.012510927160395,1.4212883258078708,0.0,91.51065396523413,2.742630794482352,0.6337464994380468,8.4,5.657369205517648,5.609659926053583,PREDICTED_STOPPING_DISTANCE,6.74632981937179,True,True,680,0,False,0,0
IMPROVED,150,2.5166666666666626,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.926316510011524,22.89241778698245,1.2462730774097939,0.0,92.22543854514366,3.124171090932066,0.6337464994380468,8.4,5.2758289090679344,5.228119629603876,PREDICTED_STOPPING_DISTANCE,6.888517983487325,True,True,680,0,False,0,0
IMPROVED,151,2.533333333333329,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,22.544917761697686,22.519232398592745,1.075866655251773,0.0,91.7052660400461,3.499491630908608,0.6337464994380468,8.4,4.900508369091392,4.8527990896273305,PREDICTED_STOPPING_DISTANCE,7.015702255845353,True,True,680,0,False,0,0
IMPROVED,152,2.549999999999996,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.96209145721759,21.942989591330075,0.9157887146988399,0.0,90.17967104679074,3.8652081240974496,0.6337464994380468,8.4,4.534791875902551,4.487082596438496,PREDICTED_STOPPING_DISTANCE,7.1265898717408875,True,True,680,0,False,0,0
IMPROVED,153,2.5666666666666624,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.221108497391754,21.207154614278725,0.7694407216602644,0.0,87.84836582887036,4.218660701002108,0.6337464994380468,8.4,4.181339298997893,4.13363001953385,PREDICTED_STOPPING_DISTANCE,7.221027427044095,True,True,680,0,False,0,0
IMPROVED,154,2.583333333333329,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,20.359299462642042,20.349284077725272,0.638523400959793,0.0,84.88443398956701,4.557815435630857,0.6337464994380468,8.4,3.842184564369143,3.794475284905097,PREDICTED_STOPPING_DISTANCE,7.300526880640684,True,True,680,0,False,0,0
IMPROVED,155,2.5999999999999956,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,19.408700782520707,19.401638828818736,0.5235234679487524,0.0,81.43719785056817,4.881176082777841,0.6337464994380468,8.4,3.518823917222159,3.471114637758118,PREDICTED_STOPPING_DISTANCE,7.366992614946393,True,True,680,0,False,0,0
IMPROVED,156,2.6166666666666623,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,18.396638937503777,18.391750058769553,0.4240919388885486,0.0,77.63480313008283,5.1877052504239884,0.6337464994380468,8.4,3.212294749576012,3.1645854701119585,PREDICTED_STOPPING_DISTANCE,7.422332372630389,True,True,680,0,False,0,0
IMPROVED,157,2.633333333333329,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,17.34625966535243,17.342940266623987,0.33933359124162993,0.0,73.58655575001511,5.476754254867728,0.6337464994380468,8.4,2.923245745132272,2.875536465668225,PREDICTED_STOPPING_DISTANCE,7.468174359005425,True,True,680,0,False,0,0
